username,comment,time
@AMBUNG888,Basmi Judol aj g becus eh berlagak nangkap hackers... Cream crakers kali yg di tangkap😂😂😂,1 hari yang lalu
@hendraciro7354,Harusnya bjorka muncul😂,1 hari yang lalu
@alisatriahasibuan9551,Dari sekian obrolan 43:37 om deddy mewakili penonton. Wkwkwk,22 jam yang lalu
@osengtempeh825,Kang palak di parkiran aja ga ke tangkep..dah jelas tu..apa lagi yg ginian😂😂😂😂😂😂,7 jam yang lalu
@adnanakbar3392,"Di negri konoha, udah dibantu malah dipenjara. 😂🎉",4 jam yang lalu
@pradhito3608,"Sesama hacker itu saling menutupi, mereka punya kode etik sendiri .",1 hari yang lalu
@anwarsyahkilla9365,Obrolan isi daging ini sih....👍👍👍👍,9 jam yang lalu
@RifahKaffah,Soni wakwaw,14 jam yang lalu
@rodavespa9032,Doi lagi gali informasi tuh 😂,12 jam yang lalu
@MizxIsBack,"Nangkap reseller gak bisa""😂",15 jam yang lalu
@terirebus5238,Kita berharap Byorka membocorkan aliran dana2 BUMN 😂😂😂😂,13 jam yang lalu
@gamers_mager,"semenjak bjorka viral, udah lebih dari 1kali polisi salah tangkep.
anah nya kok mereka kuat banget nahan malu nya😅",14 jam yang lalu
@NgoVyPham-z3k,"Yang udah nonton asii tuh beneran kata orang orang,💙ℙℝ𝕆𝔹𝔼𝕋-855💙beneran memuaskan!💯",15 jam yang lalu
@TimcyberJatengsukorjo-p1z,🤣🤣🤣🤣bjorka masih aktip broh di twitter nya🤣🤣🤣🤣,20 jam yang lalu
@zainularifin3253,Ini suaranya kek abang gondrong itu om😂,22 jam yang lalu
@Akuaryes,Malu maluin kepolisan konaha😂,1 hari yang lalu
@bhodeaysar1391,"klo dalam sepak bola...pihak kepolisian bagian cyber crime nya udah di kolongin sama bjorka,push up sih harusnya.",1 hari yang lalu
@PondokLabu-k9j,😂😂😂tak semudah itu roma😅😅😅,19 jam yang lalu
@D-cup,11:50 Ahmad saroni😂,2 jam yang lalu
@ayyuhidayat_1854,apakah beliau yang membuat cheat point blank?😂😂😂 25:10,1 hari yang lalu (diedit)
@shafsuma5615,"29:01 awal mula terlahirnya Villain... Niat bantuin, malah...",21 jam yang lalu
@Sumberjaya555,"fix, Si dedi takut sama org ini 😂",15 jam yang lalu
@ingridmonica3747,Udah ga ada harga dirinya tuh hama coklat 😂😂😂😂😂,19 jam yang lalu
@andp-f8m,49:30 ketawa bersama wkwk,1 hari yang lalu
@mirshadwandira7028,teknik pembalik kutukan: merah❤,16 jam yang lalu
@playerone3320,mempermalukan instusi polisi sendiri 😂,19 jam yang lalu
@filesrahasia,Ilmu belum nyampe nangkap Bjorka😂,22 jam yang lalu
@sonzncung,orang seperti ini harus di lindungi pemerintah sih,1 hari yang lalu
@shiome9709,Polisi bikin lelucon😂,13 jam yang lalu
@Satsetball,Bener luar biasa w sampai nonton sampai akhir,1 hari yang lalu
@TomJohnBudiYanto,"Sama kayak polisi nangkap ""ketua anarko""😂",15 jam yang lalu
@ONLYSOLORANK,"Bjorka orang Singapura , dari pertama muncul , sudah ramai padahal di DW 🤭🤭",1 hari yang lalu
@antonoktaviana6414,Polisi kerjaaan molooor😂,21 jam yang lalu
@adecgama2284,"Maluuunya ini yang gak tahan. Tp kalau utk institusi satu ini, urat saraf malunya sdh gak ada dehh kayaknya ya? Bener gak sih? 😂",28 menit yang lalu
@rizacrackers4513,"instansi badut ""Cyber polri"" wkwkwkwk",1 hari yang lalu
@zhaftv,Polisi konoha luar biasa,1 jam yang lalu
@yusufrafivshidqi3612,Bjorka akhirnya muncul juga dari jaman dulu udah nunggu dia gen z tau ga ???,1 hari yang lalu
@aps5167,Keren nih kalau jd ide buat drama di Netflix om ded,1 hari yang lalu
@gtaumen8410,Ouh cybermaps sereceh itu wkwkwk 😂,17 jam yang lalu
@mohammadsaleh246,Lama2 tukang mie ayam nih yg di tangkep😂😂,1 jam yang lalu
@youtubebangalif1009,"Pagi foto foto,🤳🤳
Malam santai ngopi bro ☕☕",22 jam yang lalu
@HieuLangNguyen-z5x,Asik juga💙ℙℝ𝕆𝔹𝔼𝕋-855💙,15 jam yang lalu
@NhatHoVan-h9g,Asik juga💙ℙℝ𝕆𝔹𝔼𝕋-855💙,15 jam yang lalu
@wandievincent1993,"Dulu waktu gue SMA, bisa ubah semua tampilan-tampilan windows aja udah merasa jadi hacker🤣",1 hari yang lalu
@davadipadwijayanto1571,Biar polisi terlihat keren nangkep bjorka eh yg asli nongol,23 jam yang lalu
@Raxordy67,Waduh cyber jawara di bukak buset 🗿banggg udah bang,1 hari yang lalu
@CeritaMuslim.01,Akhirnya mas teguh part 2 🎉,18 jam yang lalu
@aliandojaya,Hati hati om ded suka ngjebak dg asking bang 😂,20 jam yang lalu
@hakav4ngogh,Huh,1 hari yang lalu
@m.irfanpamungkas8044,"kek udah tenang tenang gtu kan, gak viral si bjorka, ehh tbtb ada berita yg katanya bjorka ketangkep, si bjorka asli lagi asik tdur bngun bngun ngakakkkk sambil ngetawain pulisic konoha ada ada aja",7 jam yang lalu
@trihandajani_10,"Mestnya orang2 ini bisa membantu pemerintah, di Bareskrim, di Komdigi, di BIN, dll. Sayang sekali jika bekerja dengan swasta, apalagi dengan luar negeri.",1 hari yang lalu
@RosyidAhmad-o2b,Normalnya masyarakat dukung polisi tapi di konoha masyarakat malah dukung bjorka tau sendiri polisi sekarang gimna ..?,18 jam yang lalu
@anwarshin7818,ini mah pengalihan isu aja dr masalah MBG sama pembakaran kilang minyak,1 hari yang lalu
@ka2nk,Brogjoo itu katanya ada di Amrik bukan di Konoha hehehh,1 hari yang lalu
@ambisisyurga8985,"Jangankan tangkap hacker, saya lapor ke polres Lippo Cikarang atas penipuan 11 JT. Malah saya suruh bayar ADM 2,5JT. Mana saya sedang menganggur saat itu.

Padahal bukan untuk nangkap pelaku, tapi cuma bikin surat penipuan sebagai syarat pemblokiran nomer rekening pelaku oleh BANK.

Najis sama polisi.

Musuh polisi itu berarti sahabat rakyat.",19 jam yang lalu (diedit)
@arymustofa2784,Lulusan SMA suruh nangkep hacker wkwkwk,13 jam yang lalu
@edysetiawan1353,"Saya 1000% yakin yg ketangkap bukan bjorka😅
Trus ngapain nangkap bjorka
Dia Ndak korupsi...
Misalnya bjorka bisa bobol pemerintahan harusnya yg di perbaiki keamanan pemerintahannya...
😅😅",23 jam yang lalu
@luqmannulhakim8395,Betul..dia bukan ahli. Makanya alasan polisi dia anak IT otodidak. Biar klu bego jd wajar. Dan biar org yg percaya..polisi aja lagi sandiwara 😅,11 jam yang lalu
@user-wd1mh8xo5t,yg ditakutkan bjorka cuma satu ..ketemu fufufafa :face-blue-smiling::face-blue-smiling::face-blue-smiling:,1 jam yang lalu
@EndriSusilo-ps9mi,"BJORKA
B=ANDUNG
J=AKARTA
OR
K=ARAWANG
🎉🎉🎉🎉",17 jam yang lalu
@JualAkun1-i2z,BJORKA BOCORKAN DATA IJAZAH PEJABAT 👍,1 hari yang lalu
@zenoxena5169,"Jgnkan hacker. Hp ku saja yg kemalingan 20unit lebih sampai skrng gsk di dapat pelakuny. Padahal smua hp IMEI ny ada sy catat. Tapi gak bisa di lacak.
Dari 20hp + hanya 4 yg di dpat itupun nanti sy yg ciduk sndiri di info jual beli.. minta pendamping polisi buat temani tdk ada yg ready di kantor. Kacau emang negri ini",1 hari yang lalu
@LyVinhPhu-f4r,"Kreatif banget! Cara penyampaian kamu beda dari yang lain, jadi betah nonton sampai akhir🆗ℙℝ𝕆𝔹𝔼𝕋-855🆗Ditunggu karya selanjutnya!💯",15 jam yang lalu
@tatangtarmady2809,"Anggaran hampir  145 trilyun tiap tahun, tapi tidak bisa menciptakan atau mengajak 1 orang pun seperti sosok bang Teguh Aprianto  ,wassalam, duit lu sebanyak itu buat apehhh    ????",22 jam yang lalu
@andriandri7010,Yo Buat akun atas nama bjorka rame 2 ada yg berani gak.....,22 jam yang lalu
@mujaniaja3569,"Ayo dong bjorka bongkar koruptor² indo, kita rela kok pajak kita buat bayar lu, ikhlas malah gw. Apa lagi sama bukti² nya, josss",1 hari yang lalu
@gonzeous,"Kalau sudah kinerja ngawur menangkap BJORKA (penjahat cyber) macem gitu, lantas dengan bangganya  dipublikasikan baiknya itu Polisi bubarkan saja kang Dedy;
Emang pada tidak malu??😂",1 hari yang lalu (diedit)
@Rea-t2p,yg di urus hecker giliran korup pada ttup muka semua sampai se pres yg koar2 tangkap korup gada bukti😂,1 hari yang lalu
@Lintang13-hk5vu,Katanya terus ditangkap..yg akurat dong polis duhhh...Roy Suryo bikin gaduh tangkap,1 hari yang lalu
@Egyptonomics,Undang pak onno w purbo dong let kol deddy😅,1 hari yang lalu
@rsih-cf8ru,"habis nonton di kamar jeri ttg bjorka, dapat jwbn",10 jam yang lalu
@mohamadarifin3453,Salah satu faktor jepang gandeng india perbanyak kehidupan di jepang,1 hari yang lalu
@alexsandrovino,"bjorka jelas2 di kamboja dia kang shell th, data2 yang dia dpt semua juga bs kita dapatkan andai ada tempat speak up ku beberkan semua cara hacker dptin dta2 tsb",12 jam yang lalu
@fachruddin468,"Om ded kpn ni bahas yg sangat ramai mengenai ijazah pslsu presiden ke 7dan ijazah anaknya...yg sdh ada pembuktian oleh Dr Roy suryo cs  terindeksi 9,99% paslu",16 jam yang lalu
@michuwils,Oiya orang Kalimantan sekarang udah keluar hackernya,1 hari yang lalu
@Mmaliksaja,jangankan nagkap Bjorka. Nangkep admin JUDOL di indo aja masih DIEM😂,21 jam yang lalu
@bebaslupa678,"Nobody perfect, no system secure",1 jam yang lalu
@MUHAMMADRASYIDRIDO-y9u,"Jaringan itu Super-Super Simpel Karena di dalamnya sama persis kayak di dunia nyata/kehidupan manusia yang dimana di suatu jaringan ada bahasa pemrograman
 jalur IP adress Kuncinya juga ada pembuka kuncinya juga ada malingnya juga ada/pembobol server memiliki pusat /server pokoknya apa yang ada di dunia nyata itu di aplikasikan di dunia jaringan jadi mau sehebat apapun pengamanan di jaringan tidak akan bisa sampai 100% aman karena di dunia nyata aja gak bisa di klaim bisa aman 100% apalagi di dunia jaringan",1 hari yang lalu
@MUHAMMADRASYIDRIDO-y9u,"Jaringan itu Super-Super Simpel Karena di dalamnya sama persis kayak di dunia nyata/kehidupan manusia yang dimana di suatu jaringan ada bahasa pemrograman
 jalur IP adress Kuncinya juga ada pembuka kuncinya juga ada malingnya juga ada/pembobol server memiliki pusat /server pokoknya apa yang ada di dunia nyata itu di aplikasikan di dunia jaringan jadi mau sehebat apapun pengamanan di jaringan tidak akan bisa sampai 100% aman karena di dunia nyata aja gak bisa di klaim bisa aman 100% apalagi di dunia jaringan",1 hari yang lalu
@MUHAMMADRASYIDRIDO-y9u,"Jaringan itu Super-Super Simpel Karena di dalamnya sama persis kayak di dunia nyata/kehidupan manusia yang dimana di suatu jaringan ada bahasa pemrograman
 jalur IP adress Kuncinya juga ada pembuka kuncinya juga ada malingnya juga ada/pembobol server memiliki pusat /server pokoknya apa yang ada di dunia nyata itu di aplikasikan di dunia jaringan jadi mau sehebat apapun pengamanan di jaringan tidak akan bisa sampai 100% aman karena di dunia nyata aja gak bisa di klaim bisa aman 100% apalagi di dunia jaringan",1 hari yang lalu
@MUHAMMADRASYIDRIDO-y9u,"Jaringan itu Super-Super Simpel Karena di dalamnya sama persis kayak di dunia nyata/kehidupan manusia yang dimana di suatu jaringan ada bahasa pemrograman
 jalur IP adress Kuncinya juga ada pembuka kuncinya juga ada malingnya juga ada/pembobol server memiliki pusat /server pokoknya apa yang ada di dunia nyata itu di aplikasikan di dunia jaringan jadi mau sehebat apapun pengamanan di jaringan tidak akan bisa sampai 100% aman karena di dunia nyata aja gak bisa di klaim bisa aman 100% apalagi di dunia jaringan",1 hari yang lalu
@MUHAMMADRASYIDRIDO-y9u,"Jaringan itu Super-Super Simpel Karena di dalamnya sama persis kayak di dunia nyata/kehidupan manusia yang dimana di suatu jaringan ada bahasa pemrograman
 jalur IP adress Kuncinya juga ada pembuka kuncinya juga ada malingnya juga ada/pembobol server memiliki pusat /server pokoknya apa yang ada di dunia nyata itu di aplikasikan di dunia jaringan jadi mau sehebat apapun pengamanan di jaringan tidak akan bisa sampai 100% aman karena di dunia nyata aja gak bisa di klaim bisa aman 100% apalagi di dunia jaringan",1 hari yang lalu
@MUHAMMADRASYIDRIDO-y9u,"Jaringan itu Super-Super Simpel Karena di dalamnya sama persis kayak di dunia nyata/kehidupan manusia yang dimana di suatu jaringan ada bahasa pemrograman
 jalur IP adress Kuncinya juga ada pembuka kuncinya juga ada malingnya juga ada/pembobol server memiliki pusat /server pokoknya apa yang ada di dunia nyata itu di aplikasikan di dunia jaringan jadi mau sehebat apapun pengamanan di jaringan tidak akan bisa sampai 100% aman karena di dunia nyata aja gak bisa di klaim bisa aman 100% apalagi di dunia jaringan",1 hari yang lalu
@MUHAMMADRASYIDRIDO-y9u,"Jaringan itu Super-Super Simpel Karena di dalamnya sama persis kayak di dunia nyata/kehidupan manusia yang dimana di suatu jaringan ada bahasa pemrograman
 jalur IP adress Kuncinya juga ada pembuka kuncinya juga ada malingnya juga ada/pembobol server memiliki pusat /server pokoknya apa yang ada di dunia nyata itu di aplikasikan di dunia jaringan jadi mau sehebat apapun pengamanan di jaringan tidak akan bisa sampai 100% aman karena di dunia nyata aja gak bisa di klaim bisa aman 100% apalagi di dunia jaringan",1 hari yang lalu
@MUHAMMADRASYIDRIDO-y9u,"Jaringan itu Super-Super Simpel Karena di dalamnya sama persis kayak di dunia nyata/kehidupan manusia yang dimana di suatu jaringan ada bahasa pemrograman
 jalur IP adress Kuncinya juga ada pembuka kuncinya juga ada malingnya juga ada/pembobol server memiliki pusat /server pokoknya apa yang ada di dunia nyata itu di aplikasikan di dunia jaringan jadi mau sehebat apapun pengamanan di jaringan tidak akan bisa sampai 100% aman karena di dunia nyata aja gak bisa di klaim bisa aman 100% apalagi di dunia jaringan",1 hari yang lalu
@MUHAMMADRASYIDRIDO-y9u,"Jaringan itu Super-Super Simpel Karena di dalamnya sama persis kayak di dunia nyata/kehidupan manusia yang dimana di suatu jaringan ada bahasa pemrograman
 jalur IP adress Kuncinya juga ada pembuka kuncinya juga ada malingnya juga ada/pembobol server memiliki pusat /server pokoknya apa yang ada di dunia nyata itu di aplikasikan di dunia jaringan jadi mau sehebat apapun pengamanan di jaringan tidak akan bisa sampai 100% aman karena di dunia nyata aja gak bisa di klaim bisa aman 100% apalagi di dunia jaringan",1 hari yang lalu
@ori3100,Gw nonton Youtube tanpa iklan seumur hidup tanpa keluar cuan,6 jam yang lalu
@GagalTenarLagi,Bjorka tolong dong uang test psiko dan kesehatan saat buat SIM larinya kemana..soalnya cuma buat ajang cari duit berkedok test,21 jam yang lalu
@Tubekft,"Kan kemaren pernah bahas anak sekolah yang gak mau makan MBG, terus dikatain bego sama om. Nah konten berikutnya toong bahas MBG bermasalah, anak2 keracuna MBG.. bahas dong!! Gak mau ya?? Krn apa?? Krn kl dibahas bearti bakal memecah hubungan dg bapak Presiden...",1 hari yang lalu
@AyogoLeklonthe,😂😂😂😂😂😂😂😂😂😂klo bjorka ketangkap lalu gua siapa tangkap aku donk,1 jam yang lalu
@bento6976,"UDAH GAK HERAN AMA KELAKUAN POLISI,APAPUN KASUSNYA YANG PENTING ADA ORANG BUAT DI WAWANCARA,GAK PEDULI PELAKU ASLI😂😂",17 jam yang lalu
@qanjuttt,Gua yg temen nya bjorka belike :😁😁😁,1 hari yang lalu
@relaxateart3314,Potong satu generasi..pola pikir jadul,1 hari yang lalu
@LoveAlone-t7m,"Orng in yg gue tunggu om, lu undang lagi, akhirnya bisa juga, terimah ksih om, panutan gue in",1 hari yang lalu
@nurscookingchannel4239,Polisi tidur nyata dan banyak 😅,1 hari yang lalu
@PhungDo-u7f,"Kontennya bikin betah,🆗ℙℝ𝕆𝔹𝔼𝕋-855🆗juga bikin betah sampe pagi💯",15 jam yang lalu
@hilmanaziz978,06:01 ngakak si🤣,18 jam yang lalu
@yennsofia31,KONOHA 😂😂😂😂 POLISI DI KADALIN... 😂😂😂,1 hari yang lalu
@Nobyta_niaN,"Om ded gak tau mod WA 🤣
YT pink juga ada, tanpa iklan
Twitter ada, FB juga ada.

Bahkan sampai Bigo live bisa masuk room vip tanpa bayar pun ada 🤫",19 jam yang lalu
@Brainrot_Anomaly,Pengalihan isu ini 😂,23 jam yang lalu
@Lianifitria-d3x,Tugasnya hanya berdiri di depan SPBU foto2,1 hari yang lalu
@nuinui-k8m,"Mood naik langsung, apalagi kalo main di 𝙃𝙊𝙆𝘽𝙀𝙏 sambil nonton ginian 😎",5 jam yang lalu
@rozyMoonstone,"Boro2 nangkep hacker Bjorka, rakyat minta bantuan aja suruh urus sendiri klo mau suruh bayar baru dproses. Memalukan😂",7 jam yang lalu
@anasch26,Secara gak langsung polisi jelas sangat sangat haus validasi dan pengakuan 🤣 gak kroscek sama sekali,1 hari yang lalu
@Kurtsolihin,"mungkin bisa jadi analogi yg sama antara influencer dan jurnalis, hacker etis dan non etis 😂",7 jam yang lalu
@WillsID,YANH DI TANGKEP BJIRKA😂,11 jam yang lalu
@dybala-kun,Boro2 hacker. Maling yg udah ketangkep warga aja disuruh lepasin lagi. 🗿,1 hari yang lalu
@LestariJaya-z2f,Paling suka menit 46 detik 13😂😂😂,1 hari yang lalu
@lancxia,"Yang keliatan aja ga ketangkep, apalagi yang ga keliatan",1 hari yang lalu
@rosanti8036,Demi Allah saya berpikir masing mending punya polisi yg tidak sempurna penuh kekurangan daripada negara ini tidak punya polisi dalam satu jam saja.,3 jam yang lalu
@LukmintoWijaya,Dengerin di 13:58 😂,11 jam yang lalu
@LouvousStore,"rakyatnya udah pada pinter, petugas satpam nya masih aja pada bego",22 jam yang lalu
@harissetyawan7079,"utk kesekian kalinya, jgnkan byroka, kenalpot brong aj gak bisa beresin",1 hari yang lalu
@muhammadikbal1083,Roy suryo kudu turun gunung sih ini...,9 jam yang lalu
@Tony_Tamborine,POLRI VS HACKER nih judulnya rame sedng diperbincangkan.... HACKER ASLI nya sedang menonton PODCAST ini smbil ngopi dan ketawa terbahak bahak.... 😂😂😂😂😂,8 jam yang lalu
@eddiahmadjjelektone,ini cerita kura kura balapan sama kelinci,1 hari yang lalu
@kimikiashura190,"Buatin live  aja Om, IT polisi vs rank 1 Cyber jawara 🤭 kita lihat lebih jago pemerintah ini apa anak anak kampus 😂",1 hari yang lalu
@CercaTrøva09,anjir shodan 😅 mainan jaman masih jadi bocil warnet paket malem pak,1 hari yang lalu
@katakita6932,Bjorka tukang cendol jg ada. Bjorka tukang bubur Manado. Lalu .......  😁,4 jam yang lalu
@EspanAwan,Bjorka bisa kaya robinhood GK sih,23 jam yang lalu
@14.ihdhasaifurrohman66,"udah citranya gabagus, malah tangkao sembarangan mana di beritakan lagi😂",19 jam yang lalu
@Chanel-hiburan62-e2o,"2023 juga salah tangkap 
2025 juga salah tangkap.
2027kalau semua nama ganti bjorka bisa ditangkap semuanya 😂",18 jam yang lalu (diedit)
@Rann2402,bjorka di pihak rakyat,23 jam yang lalu
@FirdausAndillau,denger tuh semua anak muda ini mau bergabung klo polisi di indonesia sudah pada bersih kerja nya.😂😅😅,16 jam yang lalu
@愛KonohaxOnepiece,Politik bjorka. Udah kayak Dajjal jir. Disukai Rakyat karena nyerang pemerintah tapi Bjorka sendiri tidak memihak Rakyat juga data kita juga di jual . Intinya dia tidak memihak siapapun,1 jam yang lalu
@Caca_bebek12836,polisi emang lawak😂,36 menit yang lalu
@tanifarmku,Pengen ketawa takut dosa,1 hari yang lalu
@nuriasmoro682,mas nya ini masa juga g bisa mendeteksi bjorka..bantu lah polisi...mereka kan qt tau g bisa bekerja,7 jam yang lalu
@junitrianto8827,Polisi pengen  dianggap keren bs nangkep bjorka...padahal nangkap pencuri motor aja nggak mampu,1 hari yang lalu
@denherie86,Masih ada tentara kok,2 jam yang lalu
@Redmi5a-k4m,Bjorka coba donk yg korupsi korupsi diungkap,1 hari yang lalu
@amairainteriorexterior6587,Polisi kita cuman bisa nangkap maling sendal,11 jam yang lalu
@anggazarghan9760,si coklat kena pr4nk🤣,21 jam yang lalu
@rickodanangsaputro8089,Dia lagi nih narsumnya.. pasti viral nih.. gass om..,22 jam yang lalu
@oyoncipsahoy6286,"Banda Judol aja yg sgtu gampang y gak bisa nangkep apa lagi skelas bjorka, 😂",9 jam yang lalu
@alfarezel2017,OM DED GA BAHAS TNI YANG MENINGGAL PAS ACARA HUT TNI KASIAN LOH SEMOGA ALMARHUM HUSNUL KHOTIMAH,1 hari yang lalu
@SugiantoroFerdiansyah,Polisi indo itu 2ong .😂😂😂😂😂,12 jam yang lalu
@dwaynezen,49:40 ngeri sih,6 jam yang lalu
@gnimechannel3297,Disini Deddy lagi kerja buat introgasi secara Halus...,2 jam yang lalu
@yakuzzaarboy1315,lucu ya polisi indonesia,10 jam yang lalu
@ariyanto9209-c4m,Hahaha salah tangkap mulu emng ga malu pak gmna ini kinerja kerja y😂😂😂,9 jam yang lalu
@AzizahSalsabila-m1r,Jadi ingat alur cerita death note L vs kira,12 jam yang lalu
@BaperTVOfficial,"Ini nih saya lagi mau belajar ,hidup IT",1 hari yang lalu
@nuinui-k8m,"Gue kira ini konten paling seru, ternyata 𝙃𝙊𝙆𝘽𝙀𝙏 lebih seru 💰Biar gak badmood, gue biasanya main di 𝙃𝙊𝙆𝘽𝙀𝙏 sambil nonton ginian 😁",5 jam yang lalu
@sibocil3332,"Setelah sosmed buming 
Polisi konoha ketahuaj banyak gak bergunanyaa😂😂😂😂",22 jam yang lalu
@Puncak-ox4vm,"Kalau di tempat ku polisi waktu pagi pas saya mau berangkat kerja .
Sering lihat polisi minta di fto in sama tukang becak buat bukti kalau dia kerja.
Padahal cuma berdiri fto terus pulang 😅",18 jam yang lalu
@dijinjing,8:15 lebih better bjir,1 hari yang lalu
@nrkholis7684,"Dulu punya lagi aplikasi nya yg bisa ambil data yg udh ke apus, tapi ganti hp lupa namanya dan itu penting bgt padahal",1 hari yang lalu
@andiblueabdulaziz8864,"Sm kyk flim The Accountant dong,,,yg dibantu oleh IT autism...",1 hari yang lalu
@UdilMc04,Fufu Fafa aja kaga berani nangkep 😂😂😂😂,1 hari yang lalu
@lailamaulina3927,jepang harus lihat potensi indo yg ini,1 hari yang lalu
@agungridwan4184,"Kesana kemari
Mecari bjorka2",1 hari yang lalu
@alfarez_n,"Lah polisi tangkap pelaku yang udah tau Muka dari CCTV aja susah .....
🤣🤣🤣",10 jam yang lalu
@ardioktaglmr_,menyala byorka 😁🔥,47 menit yang lalu
@giovanoaditya7377,Yg di tangkap bukan bjorka tp bjirka,1 hari yang lalu
@user-cp3jt3xs5z,"Aku IRT liat berita ada foto  Polisi + Bjorka baju oren :
😢😢😢 Ya Allah eling pak Pollll
Liat wajah Bjorka oren: feeling aku...hmmm 90% bukan",4 jam yang lalu
@pemudaterarah777,bug bounty yg sering di dapet paling sertif doang wkwkwk klo di pemerintahan,1 hari yang lalu
@FirmanAditya13,"knp ga cara pikirnya di balik, dari pada mencari dan nangkep/ knp ga ningkatin cyber security nya",3 jam yang lalu
@Abiexaolireal,"Gw nggak lulus sekolah, tapi gwa ikut komunitas cyber army, dulu tahun 2017 , kalau hanya cuma nyari data di desa atau data penduduk itu , mudah selagi masih connect internet datanya, atau ada database record hystory, makanya kadang aneh sama polisi , sebenarnya polisi itu kerjanya apa,?
Benar kata Ahok dan Rocky Gerung, kalau mau jadi polisi harusnya minimal S1 biar gak kelihatan tololnya , dari anak2 yg putus sekolah",9 menit yang lalu
@ardiansurya1824,Ambarawa juga kuat kuat bang. 😊😊😊,18 jam yang lalu
@RendikaSubianto-wh6dt,"Kasus vina aja salah tangkap 🤣🤣🤣🤣
Apa lgi yg ky gnii",2 jam yang lalu
@eririswanto582,"Yg dibahas menit 36: 😅😅,,instansinya keknya dah banyak yg tahu nih,,",1 hari yang lalu
@jack-ug8ch,Lagi ngelawak si pramuka,22 jam yang lalu
@armankbm,Bjorka lagi baca komentar kalian...😅😅😅😅,1 hari yang lalu (diedit)
@DominiC-y8u,Narasumber itu adl bjorka sebenarnya 😊,1 hari yang lalu
@thareqmahendra9377,"Yang ada didepan mata aja Ndak ditangkap,sok2an nangkap bjorka 😅😅 konyol",1 hari yang lalu
@qwe19urur,Bjorka itu kelompok,1 hari yang lalu (diedit)
@parjosandrea,makin parah SDM mereka. wkwkwk... bukannya bikin benteng web nya malah cari2 musuh..,2 jam yang lalu
@muhammadihsanuddin2954,Polisi kena buly cook..,1 hari yang lalu
@civilsociety8365,"jadi inget kmrin yg katanya canggih ternyata di layar ada tulisan ""lorem ipsum"" 😂😂😂😂😂",1 hari yang lalu
@banggAJ,"00:33:35 banyak sih saya punya hobi di programing, tapi malah bekerja sebagai social media advertiser",14 jam yang lalu
@davekaro233,"Tolong Bjorka buka data2 kecurangan joko dan antek2nya, korupsinya",23 jam yang lalu
@AqilAzizi-kt3ip,undang ke podhub,19 jam yang lalu
@AliabdisyahputraPiliang,Numpang senyum😊😂😂,1 hari yang lalu
@paramamulabhakti,semakin keliatan kan kualitas ladusing seperti apa ..... 🤏🧠,11 jam yang lalu
@DiemLiPhu-u4h,Kreatif banget niat bikin kontennya🆗ℙℝ𝕆𝔹𝔼𝕋-855🆗,15 jam yang lalu
@NiomJR,"Emg dasarnya pemerintah konoha tdk mau ada yg pintar, skalinya ada malah di tangkap atau di kambing hitamkan,",16 jam yang lalu
@harryenoky,"Yakin? Personilnya saja banyak yg kepilih hasil dari jual sawah, bukan krn SDM, trs klaim bisa nangkep Bjorka😂. Koplak koplak...",1 hari yang lalu
@acenk_Sparrowrepot,𝙂𝙖𝙠 𝙠𝙚𝙧𝙟𝙖 𝙩𝙖𝙥𝙞 𝙙𝙞𝙜𝙖𝙟𝙞 = 𝙟𝙖𝙙𝙞 𝙥𝙤𝙡𝙞𝙨𝙞,1 hari yang lalu
@Adivnm,"Indonesia kebanyakan di pimpin oleh para boomer yang hidup di jaman prasasti..
Makanya susah mau aware masalah teknologi ditambah lagi pola pikir yang gak mau maju😂",1 hari yang lalu (diedit)
@Bozet33,Tidak ada sistem yang aman.,1 hari yang lalu
@mfas-os2oo,"dan aneh nya,rencana nya di kabupaten bekasi sudah ada beberapa desa yang akan pakai sistem E-VOTING buat pemilihan kepala desa 2026 😂😂😂😂 lucu aja sudab sekuat apa cyber scurity mereka. . .",22 jam yang lalu
@MirainikiWatasi,Benjamin  angel di the movie who am i yg bisa nangkep hacker ya hacker itu sendiri😂😂,1 hari yang lalu (diedit)
@AriMunet,Di depan mas dedy adalah biorrr,1 hari yang lalu
@youngrush5517,"Yg jelas tim polisi cybernya belum mampu mengungkap siapa bjorka, sampai skrg.... 
Dn akhirnya..... 
Yg di tangkap pun entah siapa 😁😁... 
Lucu negara konoha ini.. 😂😂",8 jam yang lalu
@BLACK_WATER_ID,Jadi kaya pilem the accoutant 1 ama 2,1 hari yang lalu
@exe.969,"Gue Aj yg Kurang Paham Cyber security , Ga percaya Semudah Itu polisi bisa Nangkap Bjorka wkwkwkwk",1 hari yang lalu
@onepicek9,"Kemaren katanya ada yg mau jual data rakyat 😂
   Ngeriii sih demi apa sih ada yg bisa lengkapin",1 hari yang lalu
@sriyatibasman7684,"Keren ya , jika digunakan untuk halhal positif",1 hari yang lalu
@InalAntony,Bjorka itu dari sambo blok😂,2 jam yang lalu
@nakjinakbeh3538,Nangkep maling yang jelas2 tau lokasinya aja ga beres2. Apalagi nangkep hacker yang lokasinya ga jelas 😂,8 jam yang lalu
@Justloveandnight_xx,Wkwkwkw gw nonton YouTube pake YouTube vanced gada iklan😂 bisa di modifikasi tampilan,2 jam yang lalu
@ham_otg5731,sehina itu coy demi naik jabatan atau mengalihkan isu,3 jam yang lalu
