no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
976,N/A,Bainah Rachma,5,3 bulan lalu,Matcha choco cloud yg aku pesen rasanya enak. Manisnya ga lebay. Cheesecakenya juga ngeju bgd. Worth to try kalo lagi di jogja😄,N/A,Tidak
977,N/A,Annisa Amalia,4,3 bulan lalu,"Tempatnya fancy, pelayanannya bagus,
lumayan pricey, utk rasanya kasih bintang 4 yaaa",N/A,Tidak
978,N/A,Divano adhym,5,3 bulan lalu,tempatnya bagus.,N/A,Tidak
979,N/A,Intan Purnama,5,3 bulan lalu,enakk tempatnyaa bagusss,N/A,Tidak
980,N/A,Masly Siallagan,5,3 bulan lalu,matcha nya mantapppp...rasanya buat nagih.,N/A,Tidak
981,N/A,debby sartika,5,3 bulan lalu,N/A,N/A,Tidak
982,N/A,FAIZ INDRA MUSYAFA',5,3 bulan lalu,amerikaNOnyaa josjiss,N/A,Tidak
983,N/A,Brigitta Melasti Elitahayu,5,3 bulan lalu,N/A,N/A,Tidak
984,N/A,Great One,5,3 bulan lalu,N/A,N/A,Tidak
985,N/A,Hana Khal,4,3 bulan lalu,"suasana yang cukup nyaman untuk nongkrong dan belajar, pekerjanya sangat ramah",N/A,Tidak
986,N/A,Salma Fauziyyah Putri,5,3 bulan lalu,N/A,N/A,Tidak
987,N/A,Noviandini Diah Afiyati,5,3 bulan lalu,"enak tempatnya cozy buat wfc, pelayanannya bintang 5",N/A,Tidak
988,N/A,Hafshoh Hayuningtyas,5,3 bulan lalu,"Tempatnya nyaman, pelayanan oke banget, parkirannya juga luas",N/A,Tidak
989,N/A,Arina Faillasuffa,5,3 bulan lalu,service nya juara!! tempatnya surprisingly comfy banget matcha nya juga enak worth the price🤍,N/A,Tidak
990,N/A,Rianggra Yudhistira,5,3 bulan lalu,"machia, macha paling mantapp",N/A,Tidak
991,N/A,Rezz ntaps,5,3 bulan lalu,"matchanya enak, suasananya asik buat nongkrong",N/A,Tidak
992,N/A,-,5,3 bulan lalu,"Tempatnya cocok banget buat foto-foto sama hangout sama temen-temen dehh! Atmosfernya pas banget, aesthetic, cozy, sama relaxing. Matchanya juga enak banget creamy, umami gtt. Coba ke sini sekali-kali!",N/A,Tidak
993,N/A,Khansa Fairuzah A,5,3 bulan lalu,"Harus coba matcha seremonialnyaa enak, bisa fotobooth lucu dan estetik tempatnya <3",N/A,Tidak
994,N/A,Ayu Carolina,5,3 bulan lalu,"Tempatnya bagus, makanannya enak 😍",N/A,Tidak
995,N/A,Eni Kurniati,5,3 bulan lalu,N/A,N/A,Tidak
996,N/A,Dea Shafiyah,5,3 bulan lalu,N/A,N/A,Tidak
997,N/A,itsmekiara,5,3 bulan lalu,"matchanya enak banget, tempat bersih, worth to try",N/A,Tidak
998,N/A,Keyzhar Baim,5,3 bulan lalu,matchanya enak bgt pleaseeeeeee under 30k,N/A,Tidak
999,N/A,Kiara Mandulangi,5,3 bulan lalu,"matchanya enak apalagi matcha pistachionya, harganya murah
pasti bakalan balik lagi",N/A,Tidak
1000,N/A,Tri Vaiqoh,5,3 bulan lalu,N/A,N/A,Tidak
1001,N/A,putri amelia,5,3 bulan lalu,N/A,N/A,Tidak
1002,N/A,Widy Ekas,5,3 bulan lalu,tempat dan minuman nya enak,N/A,Tidak
1003,N/A,Shella,5,3 bulan lalu,matcha terbaik di kota. 🫶🏻🫶🏻🫶🏻,N/A,Tidak
1004,N/A,Zhany Wiguna,5,3 bulan lalu,N/A,N/A,Tidak
1005,N/A,Syifa Chaerunnisa Anindita,5,3 bulan lalu,N/A,N/A,Tidak
1006,N/A,Nanda Andreana,5,3 bulan lalu,nyaman sekali✨💗🌸🫶🏻,N/A,Tidak
1007,N/A,Putri Indah Pratiwi,5,3 bulan lalu,best ever matchaaa🍵🍵  matcha oat lattenya juara bangett✨ sukakkk banget🥰,N/A,Tidak
1008,N/A,Dwini Rahma Qhisti,5,3 bulan lalu,Bagi pencinta matcha boleh banget kesini. Rekomended😍. Comfort zone dan ada mushalla. Bersih dan tempatnya estetik.,N/A,Tidak
1009,N/A,Adenia Sekaristi,5,3 bulan lalu,N/A,N/A,Tidak
1010,N/A,nadia sekar,5,3 bulan lalu,"pelayanannya okee, tempat nya cozy, matcha nya enak bangettt 🤩🤩🤩🤩",N/A,Tidak
1011,N/A,Novia Salsabilla,5,3 bulan lalu,N/A,N/A,Tidak
1012,N/A,veda ariajati,5,3 bulan lalu,"enak bgt, tempatnya cozy for hangout",N/A,Tidak
1013,N/A,mutiara pradana,5,3 bulan lalu,N/A,N/A,Tidak
1014,N/A,Indah Woro Hidayati,5,3 bulan lalu,N/A,N/A,Tidak
1015,N/A,Dian Novera,5,3 bulan lalu,N/A,N/A,Tidak
1016,N/A,kesayangannya lee yongbok,5,3 bulan lalu,"matchanya enak, creamy, harus cobain matcha di sini karena banyak variannya",N/A,Tidak
1017,N/A,lovi dessi,5,3 bulan lalu,N/A,N/A,Tidak
1018,N/A,Nurvika sari,5,3 bulan lalu,N/A,N/A,Tidak
1019,N/A,Wahyu Asih Rachmawati,5,3 bulan lalu,N/A,N/A,Tidak
1020,N/A,taufiq gunawan,5,3 bulan lalu,N/A,N/A,Tidak
1021,N/A,hanif,5,3 bulan lalu,Sesuai dengan namanya machia kata temenku enak machanya (dia suka) dan untuk kopinya aku suka✨✨,N/A,Tidak
1022,N/A,Caecilia Ekaningtyas Puspita Sari,5,3 bulan lalu,"Tempanya seru, asikk, ramah juga, sangat recommended",N/A,Tidak
1023,N/A,Dunia Digital,5,3 bulan lalu,Cocok banget buat penikmat matcha,N/A,Tidak
1024,N/A,Luthfi Listiyantari Putri,5,3 bulan lalu,N/A,N/A,Tidak
1025,N/A,Zulfa Aprilia,5,3 bulan lalu,N/A,N/A,Tidak
1026,N/A,Fahrur Gantenk,5,3 bulan lalu,N/A,N/A,Tidak
1027,N/A,Nurvita Octaviani,5,3 bulan lalu,N/A,N/A,Tidak
1028,N/A,xafiryy.,5,3 bulan lalu,N/A,N/A,Tidak
1029,N/A,Lolita Aubry j,5,3 bulan lalu,machanya enakk,N/A,Tidak
1030,N/A,Puspita Maya,5,3 bulan lalu,tempat luas dan nyaman,N/A,Tidak
1031,N/A,sasaa a.,5,3 bulan lalu,N/A,N/A,Tidak
1032,N/A,m afwan zufra,5,3 bulan lalu,N/A,N/A,Tidak
1033,N/A,Ambar Dewi Kinasih,5,3 bulan lalu,"Tempatnya lucu, estetik puol, yg mau cobain macha wajib ke sini sih, pilihan menu nya banyak dan enak",N/A,Tidak
1034,N/A,karina a,5,3 bulan lalu,"tempatttnyaa lucuuuu,matchanya jugaa mantepp bangett buatt yang suka matchaa harus cobain sii🤩 …",N/A,Tidak
1035,N/A,Ajeng Anggita,5,3 bulan lalu,N/A,N/A,Tidak
1036,N/A,tria nisa,5,3 bulan lalu,N/A,N/A,Tidak
1037,N/A,Agwa Daffa,5,3 bulan lalu,Tempatnya estetik sekali,N/A,Tidak
1038,N/A,Nabila Indah Permata,5,3 bulan lalu,"matchanya enak, menunya banyak, mas mba nya baik, tempatnya okee👍👍",N/A,Tidak
1039,N/A,FIRA RAHMAWATI -,5,3 bulan lalu,comfy tempatnya,N/A,Tidak
1040,N/A,Ardhia Dewita,5,3 bulan lalu,N/A,N/A,Tidak
1041,N/A,Keisha Putri,5,3 bulan lalu,N/A,N/A,Tidak
1042,N/A,ernaaa,5,3 bulan lalu,N/A,N/A,Tidak
1043,N/A,Wildann,5,3 bulan lalu,N/A,N/A,Tidak
1044,N/A,NAYLA PUSPITA RAHMADANI_094,5,3 bulan lalu,N/A,N/A,Tidak
1045,N/A,Fia,5,3 bulan lalu,N/A,N/A,Tidak
1046,N/A,Kumil Lailatun Nahdia,5,3 bulan lalu,"pelayanannya okee bangetttttt, kakak² nya juga ramah ramah bangetttt, tempatnya nyaman polllll, estetik bangettt tempatnya, pokoknya nyaman banget buat nugas ataupun buat nongkrong² santaiiiii",N/A,Tidak
1047,N/A,Khairunnisa Naila Azizah,5,3 bulan lalu,"pelayanan nya bagus bangett, tempatnya juga luass, crew nya juga pada ramah ramahh, tempatnyaa sangat aesthetic cocok buat foto foto",N/A,Tidak
1048,N/A,Marcella,5,3 bulan lalu,Enak dan pelayanan bagus👍,N/A,Tidak
1049,N/A,nur rizky herlisa,5,3 bulan lalu,enakkk bgt,N/A,Tidak
1050,N/A,gwen sirait,5,3 bulan lalu,"sukaa vibes tempatnyaa, untuk mas/mbanya juga ramah banget smuaa",N/A,Tidak
1051,N/A,Velovexcya Claudya,5,3 bulan lalu,"Enak, tempatnyaa luas juga. Comfy 👍🏻👍🏻👍🏻",N/A,Tidak
1052,N/A,Elsazmajuli Dashari,5,3 bulan lalu,"First time kesini ok banget dari pelayanan sampaii minuman/minumannya sukaa bangett
Yg sukaa matcha boleh banget sih kesini, recommended 👍🏻",N/A,Tidak
1053,N/A,rafli adha rivaldy,5,3 bulan lalu,"tempatnya nyaman, servicenya juga oke banget. buat yang suka matcha bisa banget kesini❤️❤️",N/A,Tidak
1054,N/A,Tiara Putri,5,3 bulan lalu,tempatnya nyaman dan matchanya juga enakk,N/A,Tidak
1055,N/A,Anisa Nurul Habibah,5,3 bulan lalu,N/A,N/A,Tidak
1056,N/A,Emilia Sinta,5,3 bulan lalu,"bagi pecinta matcha wajib kesini sihh, rasa matchanya enak pol. tempatnya juga nyaman, pelayanannya bagus😍 …",N/A,Tidak
1057,N/A,Diah Puspita,5,3 bulan lalu,"pelayanan sangat ramah, kopinya enakk karna aku kurang suka matcha jadi aku pilih kopi, cozy sekalii",N/A,Tidak
1058,N/A,Zuhairina Lailaitul,5,3 bulan lalu,N/A,N/A,Tidak
1059,N/A,fahrisa rizqy,5,3 bulan lalu,"Matchanya best bgt, pelayanan sangat ramah dan informatif, tempatnya nyaman dan bagus. Mas angga dan tim pelayanannya sangat baik",N/A,Tidak
1060,N/A,Anita Dessy S,5,3 bulan lalu,Matchanya enak banyak pilihan,N/A,Tidak
1061,N/A,Verona,5,3 bulan lalu,"matcha nya enakk, tempatnya nyaman banget buat nongkrong, pelayanan ramah banget.. recommended bgt buat kesinii",N/A,Tidak
1062,N/A,Fazha Fauziyah,5,3 bulan lalu,Tempat nya bagus estetik dan pelayanan nya ramah dan baik,N/A,Tidak
1063,N/A,mediastri agustina,5,3 bulan lalu,"Suasana enak bgt, makanan minumnya juga enak. Pelayanannya oke bgt ramah juga.",N/A,Tidak
1064,N/A,Daffa Adhika Widi Wardhana,5,3 bulan lalu,Penempatan yang baik & Kualitas Matcha yang baik,N/A,Tidak
1065,N/A,Angie Kez,5,3 bulan lalu,"Matchanya autentik dan ga terlalu bitter atau manis, tempatnya juga cozy dan pelayanan kaka2nya super baik hehee especially ka angga yang super friendly dan jelasin tentang beda-beda matchanya!",N/A,Tidak
1066,N/A,Carmelita Listyani,5,3 bulan lalu,"matchanya enak bgt, ambiencenya juga tenang, mas angga beserta tim juga baik bgt ramah dan banyak kasih informasi terkait matchanya!! very recommended!!💚🍵",N/A,Tidak
1067,N/A,Karla Fanina Anjani,5,3 bulan lalu,Mas Angga melayani dengan ramah dan cepat tanggap.,N/A,Tidak
1068,N/A,Paisley Verena,4,3 bulan lalu,"Tempat nya nyaman, service juga ok",N/A,Tidak
1069,N/A,Vivian Kwek,5,3 bulan lalu,Matcha nya enakk. Banyak varian nya dan dijelasin juga masing masing. Nicee,N/A,Tidak
1070,N/A,sahla muna,5,3 bulan lalu,"tempatnya nyaman,makanannya enak-enak..",N/A,Tidak
1071,N/A,Melati Dies,5,3 bulan lalu,rasanya enakk,N/A,Tidak
1072,N/A,Herman Bento,3,4 bulan lalu,"Branding nya matcha, harganya lumayan pricy tapi karena saya sudah pernah merasakan original matcha yg premium, jadi ini ""not even close"", too watery.. Biasanya saya suka kasih second chance to visit, tapi ini auto skip.",N/A,Tidak
1073,N/A,eunike wisnu,3,4 bulan lalu,Matcha n makanannya enak syng pelayanannya kurang memuaskan,N/A,Tidak
1074,N/A,Andriana Dita Pramesty,5,4 bulan lalu,"Pertama kali kesini dan kesannya bagus, dari awal disambut sama kakak kakak, untuk rasanya enak manisnya pas juga, pokoknya worth it kalau kesini",N/A,Tidak
1075,N/A,Zaki R.A,5,4 bulan lalu,Dari segi pelayanan sudah sangat ramah yang dari awal disapa dan disarankan saat mau memesan suasananya nyaman dan dari segi minuman manisnya pas cocok di lidah,N/A,Tidak
1076,N/A,Ines Epti Noniasari,5,4 bulan lalu,"Suasana dan interior best 🫶✨️
Stop kontak tersedia karena buka 24jam, cocok buat lembur qerzaa 😶‍🌫️
Untuk minumannya pesan matcha ginza oat enak cuma dari segi harga terlalu mahal...Palm sugar nya enak",N/A,Tidak
1077,N/A,Dessy Aulia,5,4 bulan lalu,"tempatnya baguss ditambah pelayanan ramah dan bersahabat, menunya pas untuk pecintan machaa 🤍",N/A,Tidak
1078,N/A,Leo Nuralam,5,4 bulan lalu,"minumannya sangat pas dengan suasana jogja, kemudian pelayannya sangat bagus juga",N/A,Tidak
1079,N/A,DPM,5,4 bulan lalu,"Untuk minuman oke dan enak sekali matchanya terasa sekali, tempat nya sudah anak muda sekali",N/A,Tidak
1080,N/A,Husna Erlina Fatmawati,5,4 bulan lalu,"Pelayanan nya super baikk, tempatnya nyaman",N/A,Tidak
1081,N/A,RAHMA FEBIANA,5,4 bulan lalu,"terimakasih kak Angga, pelayanan bagus baik’ saya jadi paham tentang matcha. tempat machia keren banget
‘ 24 jam. besok saya mampir lagi",N/A,Tidak
1082,N/A,dara recardsari,5,4 bulan lalu,"Tempat nya nyaman, dan makanan nya enak.... kebetulan saya iseng2 buat experiment makanan nya, di campur2 makanan nya tetep enak..... pelayanan nya juga super ramah datang lgsg dpt sapaan dan video (video nya boleh di minta loooo)... kebetulan td ada mas angga dg ramah nya nyamperin ke meja kami",N/A,Tidak
1083,N/A,Hana Atika,5,4 bulan lalu,Mantap bangett,N/A,Tidak
1084,N/A,balqiesa tsamrotul,5,4 bulan lalu,pengalaman yang luar biasa😍,N/A,Tidak
1085,N/A,Sekar Ghaisani Destar Amalia,5,4 bulan lalu,"tempatnya ok, pelayanannya ok, barista menjelaskan dgn detail menu yang ada",N/A,Tidak
1086,N/A,Dorienda Fielda Valentina,5,4 bulan lalu,cocok buat yg pecinta matcha!!!🤏🏻🤏🏻🤏🏻,N/A,Tidak
1087,N/A,Dessi Olivia,5,4 bulan lalu,"klo pecinta matcha wajib kesinii yaa, pelayanannya ramah, matchanya beneran real matcha, bkn susu rasa matcha xixixi, tempatnyaa nyaman bersihh bgt, estetik lengkap pokoknyaa🫶",N/A,Tidak
1088,N/A,Zahrah Salsabilah Permatasari,5,4 bulan lalu,"mas nya ramah, makanannya enak",N/A,Tidak
1089,N/A,anggita vira,5,4 bulan lalu,N/A,N/A,Tidak
1090,N/A,Hana Lutfia,5,4 bulan lalu,N/A,N/A,Tidak
1091,N/A,Najwa Amalina Putri Rahmadhani,5,4 bulan lalu,Sangat recomend🤩🤩,N/A,Tidak
1092,N/A,kinanti marta,5,4 bulan lalu,"matcha nya enak, mix platernya wajib coba!!, pelayanannya ramah terutama mas angga huehehehe",N/A,Tidak
1093,N/A,Herlina Rosaviyanda,5,4 bulan lalu,"Tempatnya cozy banget, matchanya best love banget 💚",N/A,Tidak
1094,N/A,Fika Adilla,5,4 bulan lalu,tempatnya aesthetic,N/A,Tidak
1095,N/A,Ian Asnan Asmawi Ramdhan,5,4 bulan lalu,"tempatnya asik banget, dan nyaman buat nugas",N/A,Tidak
1096,N/A,dey A,5,4 bulan lalu,matcha & dark choco yang lezat 🥰🥰❣️ …,N/A,Tidak
1097,N/A,R. Zoraya Ramadhan,4,4 bulan lalu,"Tempat nongki yang cukup cozy, spesialis matcha ya.. cukup enak, bisa minta less sugar jadi tidak terlalu manis.

AC nya dingin sekali jadi mungkin bisa jaga2 pakai baju yg tebal hehe

Oiya tempat parkir juga tidak terlalu besar ya, bbrp mobil saja sudah penuh.",N/A,Tidak
1098,N/A,MUHAMMAD FAJAR RIZKI,5,4 bulan lalu,baguss,N/A,Tidak
1099,N/A,bina nailong,5,4 bulan lalu,enak nyaman pw sekali oy,N/A,Tidak
1100,N/A,zreyy q,5,4 bulan lalu,N/A,N/A,Tidak
1101,N/A,haviz Zikri,5,4 bulan lalu,"tempat nya enak, cocok buat nongki tipis-tipis",N/A,Tidak
1102,N/A,Egriel Cinta.N,5,4 bulan lalu,N/A,N/A,Tidak
1103,N/A,Tita Parisna,5,4 bulan lalu,N/A,N/A,Tidak
1104,N/A,Zhafiraegina salsabila,5,4 bulan lalu,tempatnya bagus bgt buat foto”,N/A,Tidak
1105,N/A,aulya putri yashinta,5,4 bulan lalu,enak,N/A,Tidak
1106,N/A,selalu Ada,5,4 bulan lalu,"Pesen matcha vanilla dan og cheesecake enak bangett, recommended",N/A,Tidak
1107,N/A,Danendra Kusumadewa Sumantri,5,4 bulan lalu,Tempatnya nyaman untuk ngobrol lama. Banyak spot aestetik yang cocok untuk diunggah di akun instagram,N/A,Tidak
1108,N/A,Fatni Putri Hanifah,5,4 bulan lalu,N/A,N/A,Tidak
1109,N/A,Hibatullah Sp,5,4 bulan lalu,Enakk!!!,N/A,Tidak
1110,N/A,Ersa Puspita,5,4 bulan lalu,suasananya enak dan minuman machanya the best❤️,N/A,Tidak
1111,N/A,Indah purwati,5,4 bulan lalu,"tempatnya lucu, pelayanannya ramah, makanan dan minumanya enak✨👋🥐",N/A,Tidak
1112,N/A,Retno Wulan Sari,5,4 bulan lalu,"salah satu cafe matcha di jogja, wajib di cobain tempatnya enak",N/A,Tidak
1113,N/A,imerally,5,4 bulan lalu,"matchanya yummy! tempatnya comfyy, so recommended🍵",N/A,Tidak
1114,N/A,Muhammad Aditya Wahyu S,5,4 bulan lalu,N/A,N/A,Tidak
1115,N/A,Oreo Creme,5,4 bulan lalu,matcha nya enak bangett! recommendedd,N/A,Tidak
1116,N/A,Latisa Safa,5,4 bulan lalu,N/A,N/A,Tidak
1117,N/A,ayuning sekar,5,4 bulan lalu,"Butterscotch Coffee nya 9/10🤍 Ada ruangan merokok di dalam ruangan, suasananya 💯💯💯",N/A,Tidak
1118,N/A,Syarifah Diniyah,5,4 bulan lalu,Gemes banget tempatnya!!,N/A,Tidak
1119,N/A,ZAIN HARIST,5,4 bulan lalu,tempatnya nyaman keren deh pokoknya,N/A,Tidak
1120,N/A,aalip 25,5,4 bulan lalu,Estetika terbaik yang cocok untuk pecinta matcha👍,N/A,Tidak
1121,N/A,Andra Digantara,5,4 bulan lalu,Rasanya balance dirty nya enak. Creamy banget,N/A,Tidak
1122,N/A,nugroho agung,5,4 bulan lalu,"tempatnya nyaman banget + cocok buat nongki / nugas, also minumannya enak 😍💗 …",N/A,Tidak
1123,N/A,ruthana,5,4 bulan lalu,"kalau kalian mau dapat matcha terbaik, kunjungi aja tempat ini sobat",N/A,Tidak
1124,N/A,Ikhsan Magistra W,5,4 bulan lalu,N/A,N/A,Tidak
1125,N/A,Junior Barasatriya,5,4 bulan lalu,"enak bersahabat juga harganya, tempatnya juga enak gileee",N/A,Tidak
1126,N/A,Aurella Katryn,5,4 bulan lalu,suka banget sama atmosphere nyaaa indoor smoking nya juga nyaman,N/A,Tidak
1127,N/A,Sufi Mirza,5,4 bulan lalu,N/A,N/A,Tidak
1128,N/A,Nur Diana,5,4 bulan lalu,Tempat nyaa asik bgtt konsep nyaa lucuu matcha nya enak jugaa lovee🥹❤️❤️,N/A,Tidak
1129,N/A,Vario Putih,5,4 bulan lalu,Pelayanya sangat ramah dan tempatnya nyaman,N/A,Tidak
1130,N/A,Mitha Armalia,5,4 bulan lalu,"Machia Caffe cabang baru dijogjaaaa di jl palagan, tempatnya pw bgttt!! chocho darknya recommended😍😍",N/A,Tidak
1131,N/A,Eva Nurul,5,4 bulan lalu,N/A,N/A,Tidak
1132,N/A,Najwa Syifa,5,4 bulan lalu,tempatnyaa bagusss bangeet dan warm. staffnyaa sangat informatif jugaa.,N/A,Tidak
1133,N/A,Chairunisa Shinta,5,4 bulan lalu,"suka bgt matcha nya enakk, pecinta matcha wajib kesinii!!",N/A,Tidak
1134,N/A,Yanidar Fania,5,4 bulan lalu,tempatnya bagus pelayanan ramah rasa coffe dan matcha pink cloud reguler nya walaupun umum tapi rasanya tetep premium,N/A,Tidak
1135,N/A,Marisa Mufidiyah,5,4 bulan lalu,"minumannya enak, harganya juga worth it
tempatnya nyamaannn",N/A,Tidak
1136,N/A,Umar Ali,5,4 bulan lalu,N/A,N/A,Tidak
1137,N/A,Rara,5,4 bulan lalu,N/A,N/A,Tidak
1138,N/A,ama levia,5,4 bulan lalu,N/A,N/A,Tidak
1139,N/A,Fadillah Muhammad,5,4 bulan lalu,"Tempat oke buat nyobain per-matchaan di jogja, vibes tempatnya juga enak",N/A,Tidak
1140,N/A,Nurul Alysa Nisha Tatiana,5,4 bulan lalu,matchanya enak bgt pas ga over manis best matcha yg pernah aku coba,N/A,Tidak
1141,N/A,Nadya,5,4 bulan lalu,mantap bgt,N/A,Tidak
1142,N/A,Elsa Pramita Septiana,5,4 bulan lalu,"nyaman, seru buat nongki abis kerja bareng temen. Matcha nya enakk👍🏻 …",N/A,Tidak
1143,N/A,Siti Retnopeni,5,4 bulan lalu,"Tempatnya nyaman , banyak kaca buat foto cantik ehehehe the best pokoknya.",N/A,Tidak
1144,N/A,Syifa Deslianti,5,4 bulan lalu,"minuman taro sama machiato pistachionya  enakkk, spot foto nya juga banyakk",N/A,Tidak
1145,N/A,Revina dwi rachmadini,5,4 bulan lalu,Tempatny enak buat ngobrol bareng temen,N/A,Tidak
1146,N/A,Fahmi Wulandari,5,4 bulan lalu,Tempatnya sangat nyaman dan cocok untuk santai,N/A,Tidak
1147,N/A,brian rahmadani,5,4 bulan lalu,N/A,N/A,Tidak
1148,N/A,Muh ariel Nur rohman,5,4 bulan lalu,N/A,N/A,Tidak
1149,N/A,Nasywa Khairunnisa,5,4 bulan lalu,"tempatnya nyaman banget, pelayannya ramah dan rapi banget ☆",N/A,Tidak
1150,N/A,div,5,4 bulan lalu,"pelayanan ramah, tempat nyaman & dingin, menunggu tak terlalu lama, photobox spacenya oke",N/A,Tidak
1151,N/A,Alya,5,4 bulan lalu,"tempatnya enak buat nongkrong, minumannya enak juga, nyamann",N/A,Tidak
1152,N/A,Anya aulia Noor,5,4 bulan lalu,makanannya enakkk,N/A,Tidak
1153,N/A,aulia utami,3,4 bulan lalu,"lokasi strategis, pinggir jln palagan jd ga masuk gang. tempatnya bersih, ada area indoor, outdoor dan indoor smoking, ada toilet dan mushola yg bersih. lebih cocok buat nongkrong aja bukan nugas/kerja buka laptop.
cuma beli matcha coconut dan kopi, nothing special, dominasi menu matcha.
cuma sayang aja menu spesial, dg speciality matcha harga >50ribu tapi serving di cup plastik, padahal dine in",N/A,Tidak
1154,N/A,Faiz Haris,5,4 bulan lalu,"Pelayanan nya ramah, matcha nya best",N/A,Tidak
1155,N/A,Amelia Sri Damayanti,5,4 bulan lalu,"enaaaaak poll minumannya, tempatnya juga cozy 24 jam sukaaak😘😘 …",N/A,Tidak
1156,N/A,Nabill Gunabangsyah,5,4 bulan lalu,N/A,N/A,Tidak
1157,N/A,Aulia Zalianty Zulia Zaen,5,4 bulan lalu,"suasana terbaik, super nyaman",N/A,Tidak
1158,N/A,Eva Yulita,5,4 bulan lalu,"bagus, matcha enak",N/A,Tidak
1159,N/A,NASYWA ASH SHAFA RAHMADHANY PUTERI -,5,4 bulan lalu,"tempat nya asik buat nongki, matcha nya juga enak enak banget",N/A,Tidak
1160,N/A,BERNADINE SANRIN VESTA -,5,4 bulan lalu,"rasa matchanya enak bgtt,trs tempatnya jg cozy dan nyaman bgttt jg",N/A,Tidak
1161,N/A,Chiara Sasikirana diva,5,4 bulan lalu,"tempat nya aesthetic, nyaman banget, MATCHA NYA THE BESTTT <333!!",N/A,Tidak
1162,N/A,Ahmad Muthaharri,5,4 bulan lalu,underrated banget sihh,N/A,Tidak
1163,N/A,Cindy Ardelia,5,4 bulan lalu,"tempatnya seru buat nongkrong, harus cobain kesini sii",N/A,Tidak
1164,N/A,marcelline.nadyaa,5,4 bulan lalu,"tempatnya nyaman, makanan enak, MACHAANYAA LUAR BIASAAA❤️❤️❤️",N/A,Tidak
1165,N/A,Zivana Amanda,5,4 bulan lalu,"tempatnya bersih dan tertata rapi, untuk makanan dan minumannya enak semua",N/A,Tidak
1166,N/A,AFTIKHA NAYLA A'LANIA RAKHMA,5,4 bulan lalu,N/A,N/A,Tidak
1167,N/A,Sabrina Putri,5,4 bulan lalu,N/A,N/A,Tidak
1168,N/A,Ardine A,4,4 bulan lalu,N/A,N/A,Tidak
1169,N/A,Febriana Cahya,5,4 bulan lalu,N/A,N/A,Tidak
1170,N/A,errsaw,5,4 bulan lalu,"tempatnya keren adem, buat nyantai enak, buat diem diem aja jg enak, ngapain aja enak, aesthetic jg, ramah ramah jg staffnya, bagus, nice, wow",N/A,Tidak
1171,N/A,Afnan malaakhim (qinan),5,4 bulan lalu,N/A,N/A,Tidak
1172,N/A,Sekar Ayu,5,4 bulan lalu,"tempatnya bagus, suasananya bagus, dan pelayanannya juga bagus 💗 …",N/A,Tidak
1173,N/A,I gde satria wibawa,5,4 bulan lalu,wow itu terasa luar biasa,N/A,Tidak
1174,N/A,Nocturnal Kopi,5,4 bulan lalu,N/A,N/A,Tidak
1175,N/A,iva risma,5,4 bulan lalu,N/A,N/A,Tidak
1176,N/A,Mia Audina,5,4 bulan lalu,N/A,N/A,Tidak
1177,N/A,Nurul Husna,5,4 bulan lalu,N/A,N/A,Tidak
1178,N/A,Coklat Manis,5,4 bulan lalu,N/A,N/A,Tidak
1179,N/A,Lia Vika Mustika S,5,4 bulan lalu,"Matchanya enak, tempatnya cozy, estetik cocok buat foto-foto",N/A,Tidak
1180,N/A,Kayla Afiqah,5,4 bulan lalu,"baru nyobain pertama kali,,ternyata enak  matcha nya banyak varaian nya jg,,tempatnya jg nyaman ,,, 😊 …",N/A,Tidak
1181,N/A,Dhea Ananda,5,4 bulan lalu,tempatnyaa cozy bgt buat nongkronggg dan banyak spot foto bikin betah apalagiii sambil ditemenin sama matchanyaa yg enakk pwoll💗 …,N/A,Tidak
1182,N/A,36 zara audrey,5,4 bulan lalu,tempatnya cocok bgt buat hang out sama temen kampus,N/A,Tidak
1183,N/A,Adinda Tri Rahmaningtyas_182,5,4 bulan lalu,N/A,N/A,Tidak
1184,N/A,zambia dian nafisah,5,4 bulan lalu,N/A,N/A,Tidak
1185,N/A,Risma Octa Shafira,5,4 bulan lalu,Tempatnya adem banget enak buat nugas kakak kakaknya asikkk bangett ramah banget❤️‍🔥❤️‍🔥❤️‍🔥 @mukti @chevin @yanu @bara @bayu @angga❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,N/A,Tidak
1186,N/A,Jared Sharp,5,4 bulan lalu,untuk  matcha enak dan pelayanannya mantap thank you @hisyam,N/A,Tidak
1187,N/A,Fuji Kurnia Handayani,5,4 bulan lalu,"Matcha coconut kyoto unik, karena baru ini minum matcha di mix sama coconut",N/A,Tidak
1188,N/A,Afnan Saud,5,4 bulan lalu,"Tempatnya bagus, batista sangat pandai menjelaskan berbagai hal",N/A,Tidak
1189,N/A,NUR MAHFUD,4,4 bulan lalu,N/A,N/A,Tidak
1190,N/A,Reza Sripurnama,5,4 bulan lalu,N/A,N/A,Tidak
1191,N/A,Adrian Pascal Sebayang,5,4 bulan lalu,N/A,N/A,Tidak
1192,N/A,Ridhi Harinta,5,4 bulan lalu,macha nya fav banget premium dan buat suasananya juga seru banyak spot fotonya,N/A,Tidak
