no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
807,N/A,Firman Fauzan,5,2 bulan lalu,"Bagus, keren okebanget buat nongkii🤙🏼🤙🏼🤙🏼🤙🏼",N/A,Tidak
808,N/A,Meika Nur,5,2 bulan lalu,N/A,N/A,Tidak
809,N/A,nella eri,5,2 bulan lalu,N/A,N/A,Tidak
810,N/A,Cahya Camelia,5,2 bulan lalu,N/A,N/A,Tidak
811,N/A,Izzatun Nafsi (B_072_Izzatun Nafsi),5,2 bulan lalu,N/A,N/A,Tidak
812,N/A,Muhammad fadlani,5,2 bulan lalu,tempat enak,N/A,Tidak
813,N/A,TB. MUHAMAD RIYAN IRAWAN,5,2 bulan lalu,tempat yang bagus untuk nongkrong bersama teman,N/A,Tidak
814,N/A,DKM DRIVE,5,2 bulan lalu,Tempat yang bagus untuk nongkrong bareng teman,N/A,Tidak
815,N/A,Durian Runtuh Speed,5,2 bulan lalu,cocok untuk kelompok,N/A,Tidak
816,N/A,Mochamad Rangga.A,5,2 bulan lalu,N/A,N/A,Tidak
817,N/A,Mochamad Rangga Audry,5,2 bulan lalu,Kalcer🤙🏻🤙🏻,N/A,Tidak
818,N/A,Ryan Irawan,5,2 bulan lalu,pw buat nongki,N/A,Tidak
819,N/A,Muhammad Risky,5,2 bulan lalu,N/A,N/A,Tidak
820,N/A,43_ ELIZ ROSMYANA KAREN,5,2 bulan lalu,"tempatnya cozy, kopinya enakk, kakaknya ramah"", recommed bgtttt ✨️✨️💖 …",N/A,Tidak
821,N/A,Miftakhul Ramadhani,5,2 bulan lalu,N/A,N/A,Tidak
822,N/A,Teguh Widya Saputra Putra,5,2 bulan lalu,Asikk benerrr,N/A,Tidak
823,N/A,Rafi Prasetyon,5,2 bulan lalu,Yang suka spot foto rekomen sekali.,N/A,Tidak
824,N/A,alleya zalfa,5,2 bulan lalu,kerenn,N/A,Tidak
825,N/A,wahyu bima,5,2 bulan lalu,N/A,N/A,Tidak
826,N/A,Desbrina Triwardani,5,2 bulan lalu,N/A,N/A,Tidak
827,N/A,Aprilia Dian P,5,2 bulan lalu,"Pertama kesini amazee sm ambience nya seru banyak spot foto dan photobooth.
Tapi sayang ada photo booth yg lampunya mati tpi tidak dimaintenance, ato tidak dikasih tanda kalo sedang rusak di dalam ato diluar booth

Semoga segera diperbaiki ya kak. Ini hasil fotonya menyedihkan 😭😭 moment awikwok ini semoga ga  kena sm customer lain

Trims",N/A,Tidak
828,N/A,Avin Rahmadi,5,2 bulan lalu,"Tempat nya bagus, kekinian cocok untuk anak muda...rekomended",N/A,Tidak
829,N/A,Intan Fadilah28,5,2 bulan lalu,N/A,N/A,Tidak
830,N/A,amanda dwi fitriani,5,2 bulan lalu,Bagus banget bakal kesini lagi si,N/A,Tidak
831,N/A,Yoga Ari Bagus Yudianto,5,2 bulan lalu,"Lingkungan bersih, tempat nyaman. Karyawan ramah",N/A,Tidak
832,N/A,Lichaa muss,5,2 bulan lalu,N/A,N/A,Tidak
833,N/A,Shanum Almeera,4,2 bulan lalu,N/A,N/A,Tidak
834,N/A,Muhammad Fauzi fazri,5,2 bulan lalu,N/A,N/A,Tidak
835,N/A,Aldi Fardianto,5,2 bulan lalu,"Pelayanan baik ramah, tepat enak untuk bersantai",N/A,Tidak
836,N/A,Zidan Enau,5,2 bulan lalu,N/A,N/A,Tidak
837,N/A,ifanahya123 musthofa,5,2 bulan lalu,tempatnya pw,N/A,Tidak
838,N/A,Marvy Lituhayu,5,2 bulan lalu,N/A,N/A,Tidak
839,N/A,Triaji lestari,5,2 bulan lalu,N/A,N/A,Tidak
840,N/A,Rifat,5,2 bulan lalu,N/A,N/A,Tidak
841,N/A,Fenny Febriany,5,2 bulan lalu,N/A,N/A,Tidak
842,N/A,Hasnavia Eka,5,2 bulan lalu,N/A,N/A,Tidak
843,N/A,Nabila Luqyana putri,5,2 bulan lalu,N/A,N/A,Tidak
844,N/A,Putri Setyorini,5,2 bulan lalu,N/A,N/A,Tidak
845,N/A,Delvia Mara,5,2 bulan lalu,"Karena sudah pada kenyang alhasil kita cuma ngocer aja sih, ngajak anak² waktu beekunjung ke jogja, banyak spot foto nya tempatnya unik dan asyik setiap ruangan punya tema berbeda beda",N/A,Tidak
846,N/A,Asyifa Rona,5,2 bulan lalu,N/A,N/A,Tidak
847,N/A,Siti Umairoh Ulul Azmi,5,2 bulan lalu,N/A,N/A,Tidak
848,N/A,Konita Soleha28,5,2 bulan lalu,N/A,N/A,Tidak
849,N/A,Axa Yusaima,5,2 bulan lalu,nyaman banget,N/A,Tidak
850,N/A,Napisah Indriani,5,2 bulan lalu,N/A,N/A,Tidak
851,N/A,Agnia Nabila,5,2 bulan lalu,N/A,N/A,Tidak
852,N/A,Amani Azilla Istiqomah,5,2 bulan lalu,N/A,N/A,Tidak
853,N/A,Farah Atika Zahra,5,2 bulan lalu,N/A,N/A,Tidak
854,N/A,syaiful dinih,5,2 bulan lalu,"Minumannya enak, pelayanannya ramah dan tempatnya nyaman",N/A,Tidak
855,N/A,Adila Nuraini Oryza Gunawan,5,2 bulan lalu,tempat nyaman dan enak banget buat bongki,N/A,Tidak
856,N/A,Rois Rahman Wahab,5,2 bulan lalu,N/A,N/A,Tidak
857,N/A,ATs Wiko,5,2 bulan lalu,N/A,N/A,Tidak
858,N/A,Faridha Nuraini,5,2 bulan lalu,N/A,N/A,Tidak
859,N/A,Manda sska,5,2 bulan lalu,N/A,N/A,Tidak
860,N/A,Nadine Zahra,5,2 bulan lalu,N/A,N/A,Tidak
861,N/A,elfarani niriza,5,2 bulan lalu,N/A,N/A,Tidak
862,N/A,Patricia cia,5,2 bulan lalu,N/A,N/A,Tidak
863,N/A,Yunissa Putri,5,2 bulan lalu,Seruu,N/A,Tidak
864,N/A,Dimas Syahrul,5,2 bulan lalu,@gro azahro pelayan nya baik tempat nya baik,N/A,Tidak
865,N/A,M.Fathul Adzkia.m,5,2 bulan lalu,N/A,N/A,Tidak
866,N/A,Rocky Kurnia Wijaya,5,2 bulan lalu,enak,N/A,Tidak
867,N/A,nona monikhaa,5,2 bulan lalu,N/A,N/A,Tidak
868,N/A,Muchi Jria Anastia,5,2 bulan lalu,N/A,N/A,Tidak
869,N/A,Kevin Dian Prakhosa,5,2 bulan lalu,Pelayanan yang baik,N/A,Tidak
870,N/A,Aulya Salsabila Awalin,5,2 bulan lalu,N/A,N/A,Tidak
871,N/A,Watiah Sutoyo,5,2 bulan lalu,N/A,N/A,Tidak
872,N/A,Meisin Lungkang,5,2 bulan lalu,N/A,N/A,Tidak
873,N/A,Adindania Trisnaning,5,2 bulan lalu,N/A,N/A,Tidak
874,N/A,Gilang Aldiansyah,5,2 bulan lalu,N/A,N/A,Tidak
875,N/A,Annura Silawati,5,2 bulan lalu,N/A,N/A,Tidak
876,N/A,Felizaas,5,2 bulan lalu,Tempat yang bagus...,N/A,Tidak
877,N/A,Reynataangelicah,5,2 bulan lalu,Bagus sekali,N/A,Tidak
878,N/A,fidiargo fidi,5,2 bulan lalu,N/A,N/A,Tidak
879,N/A,Naufal Maris,5,2 bulan lalu,N/A,N/A,Tidak
880,N/A,Alif Bawang,5,2 bulan lalu,N/A,N/A,Tidak
881,N/A,Fikri Meng,5,2 bulan lalu,N/A,N/A,Tidak
882,N/A,Celsi Lia,5,2 bulan lalu,N/A,N/A,Tidak
883,N/A,Anjeli Rosalina,5,2 bulan lalu,Keren banget tempatnya 😍,N/A,Tidak
884,N/A,Izatu Alfia,5,2 bulan lalu,N/A,N/A,Tidak
885,N/A,Muhammad Khadafi Justitia,5,2 bulan lalu,kata mumtaz keren abiezzz,N/A,Tidak
886,N/A,DELLA NATASYA -,5,2 bulan lalu,N/A,N/A,Tidak
887,N/A,168_Annisa Nur Sabani,5,2 bulan lalu,N/A,N/A,Tidak
888,N/A,187_Evana Nuzulia,5,2 bulan lalu,N/A,N/A,Tidak
889,N/A,165_Nayla Aliya Fitri,5,2 bulan lalu,N/A,N/A,Tidak
890,N/A,KARTIKA APRILIA -,5,2 bulan lalu,N/A,N/A,Tidak
891,N/A,Tiara Melinda Safitri,5,2 bulan lalu,N/A,N/A,Tidak
892,N/A,Nurul Aisyah,5,2 bulan lalu,N/A,N/A,Tidak
893,N/A,archivess0907,5,2 bulan lalu,kerennn bgt dah pokoknya,N/A,Tidak
894,N/A,zul hervika,5,2 bulan lalu,N/A,N/A,Tidak
895,N/A,reva meilani putri,5,2 bulan lalu,N/A,N/A,Tidak
896,N/A,Riska Pramawita,5,2 bulan lalu,N/A,N/A,Tidak
897,N/A,narima jaikda,5,2 bulan lalu,mantap bolo josjis kafenya,N/A,Tidak
898,N/A,Audila Shakira,5,2 bulan lalu,N/A,N/A,Tidak
899,N/A,Req Madrsa,5,2 bulan lalu,N/A,N/A,Tidak
900,N/A,efan ilham,5,2 bulan lalu,N/A,N/A,Tidak
901,N/A,Ananda Firdaus,5,2 bulan lalu,N/A,N/A,Tidak
902,N/A,muyas yas,5,2 bulan lalu,N/A,N/A,Tidak
903,N/A,umi Cans,4,2 bulan lalu,"tempatnyaa okee si, tpi mungkin cuma buat yg hoby foto2 aja karnaa ga se luass yang di foto si menurutku agak sempit, tapi yg lain okelahh",N/A,Tidak
904,N/A,tiara hasna,5,2 bulan lalu,N/A,N/A,Tidak
905,N/A,Khalisya Givani,5,2 bulan lalu,N/A,N/A,Tidak
906,N/A,Rizky Adiansah,5,2 bulan lalu,N/A,N/A,Tidak
907,N/A,Sistra Oke,5,2 bulan lalu,N/A,N/A,Tidak
908,N/A,Jasmine Tea,5,2 bulan lalu,N/A,N/A,Tidak
909,N/A,Anugerah Alam,5,2 bulan lalu,N/A,N/A,Tidak
910,N/A,Kitin Imam,5,2 bulan lalu,"Tempat paling asik buat nongkrong, sangat skena mentok.",N/A,Tidak
911,N/A,Jehan Evaniaisya,5,2 bulan lalu,N/A,N/A,Tidak
912,N/A,Diah Pus,5,2 bulan lalu,Tempat nyaman,N/A,Tidak
913,N/A,Zaidatul Inayah,5,2 bulan lalu,Tempatnya bagus dan nyaman buat ngopi,N/A,Tidak
914,N/A,Nurani Sekar utami,5,2 bulan lalu,N/A,N/A,Tidak
915,N/A,Nanda Putri Kartina,5,2 bulan lalu,N/A,N/A,Tidak
916,N/A,Gaudensia Bunga,5,2 bulan lalu,mantab semuaa,N/A,Tidak
917,N/A,Anastasia Grace,5,2 bulan lalu,N/A,N/A,Tidak
918,N/A,Muhammad Hafizh As'ad,5,2 bulan lalu,N/A,N/A,Tidak
919,N/A,Dati Yanti,4,3 bulan lalu,N/A,N/A,Tidak
920,N/A,simon riz,5,3 bulan lalu,N/A,N/A,Tidak
921,N/A,putu ayu anggraeni,4,3 bulan lalu,"Asli ya tmptnya enak.. cozy entah ya dia kek agak tema2 luar angkasa gitu gk si? Wkkw
Yg jls spot fotonya banyak.. and instagramable bngt
Oh iya.. minumannya jg enak2 kok",N/A,Tidak
922,N/A,Queen Shr,5,3 bulan lalu,kariawan nya asik,N/A,Tidak
923,N/A,Nida Jihan Adani Fathin,5,3 bulan lalu,N/A,N/A,Tidak
924,N/A,Ayen Kamarudin,5,3 bulan lalu,c28,N/A,Tidak
925,N/A,Kurnia Dewi,5,3 bulan lalu,"Tempatnya sangat menarik dan banyak spot untuk berfoto, untuk coffenya enakkk🫶🏻 …",N/A,Tidak
926,N/A,Rendi Kurnuawan,5,3 bulan lalu,N/A,N/A,Tidak
927,N/A,Zufar Nabih,5,3 bulan lalu,N/A,N/A,Tidak
928,N/A,hafizh radifan,5,3 bulan lalu,"spot cafe nya kalcer bgt bagus buat foto’, pelayanan juga bagus bikin pelayan nyaman",N/A,Tidak
929,N/A,Ariq Elfaro,5,3 bulan lalu,Suasana yang menyenangkan dan sejuk.,N/A,Tidak
930,N/A,Just Exo,5,3 bulan lalu,untuk bersembunyi,N/A,Tidak
931,N/A,Abdurrauf Shiddiq,5,3 bulan lalu,N/A,N/A,Tidak
932,N/A,Eni Istiana,5,3 bulan lalu,N/A,N/A,Tidak
933,N/A,aran aska,5,3 bulan lalu,N/A,N/A,Tidak
934,N/A,munganakbaik ikko,5,3 bulan lalu,N/A,N/A,Tidak
935,N/A,kalingga New,5,3 bulan lalu,N/A,N/A,Tidak
936,N/A,ardi bayu,5,3 bulan lalu,N/A,N/A,Tidak
937,N/A,Della Natasya,5,3 bulan lalu,N/A,N/A,Tidak
938,N/A,Aurelia Zhafira,5,3 bulan lalu,N/A,N/A,Tidak
939,N/A,Gugun Setya,5,3 bulan lalu,N/A,N/A,Tidak
940,N/A,Mang Eaa13,5,3 bulan lalu,N/A,N/A,Tidak
941,N/A,Faris Maulana,5,3 bulan lalu,N/A,N/A,Tidak
942,N/A,FEBRI GANTENG,5,3 bulan lalu,Joss,N/A,Tidak
943,N/A,rangga dwi p,5,3 bulan lalu,ga nyampe lu disini,N/A,Tidak
944,N/A,Naufal Putra,5,3 bulan lalu,N/A,N/A,Tidak
945,N/A,ina purwanti,5,3 bulan lalu,"Tempatnya keren, pelayanan ramah..
Kalian harus kesini yaa guys kl ke Jogja 🫶",N/A,Tidak
946,N/A,choirul arif,5,3 bulan lalu,mantap,N/A,Tidak
947,N/A,JHORDY ap,5,3 bulan lalu,N/A,N/A,Tidak
948,N/A,Andika Rizky,5,3 bulan lalu,N/A,N/A,Tidak
949,N/A,abil haritzah,5,3 bulan lalu,N/A,N/A,Tidak
950,N/A,Iqbal Dahlawi,5,3 bulan lalu,N/A,N/A,Tidak
951,N/A,Sarah Susanti,5,3 bulan lalu,N/A,N/A,Tidak
952,N/A,Rizal,5,3 bulan lalu,N/A,N/A,Tidak
953,N/A,si Razaq,5,3 bulan lalu,N/A,N/A,Tidak
954,N/A,tiara putri,5,3 bulan lalu,N/A,N/A,Tidak
955,N/A,Alfais Arya nugraha,5,3 bulan lalu,N/A,N/A,Tidak
956,N/A,Sinta Risqi,5,3 bulan lalu,baristanya ganteng,N/A,Tidak
957,N/A,Angga Destra,5,3 bulan lalu,N/A,N/A,Tidak
958,N/A,Anggoro Roro02,5,3 bulan lalu,N/A,N/A,Tidak
959,N/A,Docx Wicked,5,3 bulan lalu,tempatnya bagus dan nyaman,N/A,Tidak
960,N/A,Ita Diah,5,3 bulan lalu,N/A,N/A,Tidak
961,N/A,Annaya Minatunov,5,3 bulan lalu,N/A,N/A,Tidak
962,N/A,rafael rakha,5,3 bulan lalu,kalcer abis,N/A,Tidak
963,N/A,Sodik Dwi Priyanto,5,3 bulan lalu,N/A,N/A,Tidak
964,N/A,Handyka Prayogo,5,3 bulan lalu,N/A,N/A,Tidak
965,N/A,Bintang Jati Pamungkas,5,3 bulan lalu,kopinya enakkk,N/A,Tidak
966,N/A,vitalyatian,4,3 bulan lalu,N/A,N/A,Tidak
967,N/A,Rointan Parhusip,5,3 bulan lalu,Suka bgt sama mba/mas nyaa,N/A,Tidak
968,N/A,Mami Rara Kristiani,5,3 bulan lalu,"Tempat santai bersama teman, yg sangat tenang dan nyaman, bersih, pelayanan friendly, minuman coffee non coffee.
Pastry enak",N/A,Tidak
969,N/A,recc,5,3 bulan lalu,N/A,N/A,Tidak
970,N/A,Nazriel Arrafif,5,3 bulan lalu,kopi enak pelayanaan ramah,N/A,Tidak
971,N/A,Dva sptra,5,3 bulan lalu,N/A,N/A,Tidak
972,N/A,tsaqiif faris (ris),5,3 bulan lalu,Oke,N/A,Tidak
973,N/A,Afif Udin,5,3 bulan lalu,N/A,N/A,Tidak
974,N/A,Nur Diana,5,3 bulan lalu,N/A,N/A,Tidak
975,N/A,gita,5,3 bulan lalu,N/A,N/A,Tidak
976,N/A,loraa,5,3 bulan lalu,N/A,N/A,Tidak
977,N/A,Abidatur Rahmah,5,3 bulan lalu,N/A,N/A,Tidak
978,N/A,aulia mauliddia,5,3 bulan lalu,N/A,N/A,Tidak
979,N/A,Tama Ningtis,5,3 bulan lalu,N/A,N/A,Tidak
980,N/A,As Shifa Al Qolbi,5,3 bulan lalu,N/A,N/A,Tidak
981,N/A,Bunga Nabila,5,3 bulan lalu,N/A,N/A,Tidak
982,N/A,rahamat raihan,5,3 bulan lalu,N/A,N/A,Tidak
983,N/A,Arthalita Shifa,5,3 bulan lalu,N/A,N/A,Tidak
984,N/A,PUCI GameSport,5,3 bulan lalu,N/A,N/A,Tidak
985,N/A,Bernadeta Ganis Agista Dirghayu,5,3 bulan lalu,N/A,N/A,Tidak
986,N/A,fadila delova,5,3 bulan lalu,N/A,N/A,Tidak
987,N/A,Revi Vi,5,3 bulan lalu,N/A,N/A,Tidak
988,N/A,Rizkiana Rohmatun Sholehah,5,3 bulan lalu,N/A,N/A,Tidak
989,N/A,Elsa Lestari,5,3 bulan lalu,N/A,N/A,Tidak
990,N/A,Nadila Saniyatur,5,3 bulan lalu,N/A,N/A,Tidak
991,N/A,Dewi Setyawati,5,3 bulan lalu,N/A,N/A,Tidak
992,N/A,Hakansyah Jasvir,5,3 bulan lalu,"Pelayanannya ramah, kopinya juga enakk",N/A,Tidak
993,N/A,luiathereal 11,5,3 bulan lalu,Konsepnya oke bangettt buat nongki aesthetic,N/A,Tidak
994,N/A,Restina Febriani,5,3 bulan lalu,N/A,N/A,Tidak
995,N/A,Bhanurasmi faustina w,5,Diedit 3 bulan lalu,"tempat nya keren, apa photobox nya juga",N/A,Tidak
996,N/A,FATHYA PUTRI,5,3 bulan lalu,N/A,N/A,Tidak
997,N/A,Andri Tanuwijaya,3,3 bulan lalu,"Sebenernya kopinya enak, tempatnya bagus. Tapi jadi gak enjoy karena ada oknum tamu yang mesra2an melewati batas ruang publik, like dude cmon it's a cafe",N/A,Tidak
998,N/A,Nikenwahyu Nursafitri,3,3 bulan lalu,"Untuk minuman yang b aja, menurutku harganya overprice sih ☺🙏🏻 …",N/A,Tidak
999,N/A,Ardiya Pradita,4,3 bulan lalu,N/A,N/A,Tidak
1000,N/A,Muhammad Ali Nur Hassan,5,3 bulan lalu,N/A,N/A,Tidak
1001,N/A,akunam lady,5,3 bulan lalu,N/A,N/A,Tidak
1002,N/A,Saifullah Yusuf,5,3 bulan lalu,N/A,N/A,Tidak
1003,N/A,Bima Putra,5,3 bulan lalu,N/A,N/A,Tidak
1004,N/A,Mufaza Hamzah,5,3 bulan lalu,N/A,N/A,Tidak
1005,N/A,Deva Sanjaya,5,3 bulan lalu,N/A,N/A,Tidak
1006,N/A,Faisol Hamzah Mufaza,5,3 bulan lalu,N/A,N/A,Tidak
1007,N/A,Ayuk Surya,5,3 bulan lalu,N/A,N/A,Tidak
1008,N/A,athanasia miya,5,3 bulan lalu,tmptnya seruuu,N/A,Tidak
1009,N/A,Julianusfangki asa,5,3 bulan lalu,Fix nanti wiken harus kesini lgi,N/A,Tidak
1010,N/A,Sembara Jaya,5,3 bulan lalu,Top coffe shop paling skena di jogja,N/A,Tidak
1011,N/A,Lala Fitri,5,3 bulan lalu,Cukup menarik,N/A,Tidak
1012,N/A,qoriatul khusna,5,3 bulan lalu,N/A,N/A,Tidak
1013,N/A,muhimatul aliyah,5,3 bulan lalu,N/A,N/A,Tidak
1014,N/A,Sherlya Saputri,5,3 bulan lalu,N/A,N/A,Tidak
1015,N/A,"Arta Dwi Ananda S,Pd",5,3 bulan lalu,Bagus banget cantik tempatnyaaa rekomenn bgt,N/A,Tidak
1016,N/A,Qoriatul Khusna,5,3 bulan lalu,N/A,N/A,Tidak
1017,N/A,Aldy Nurpratama,5,3 bulan lalu,N/A,N/A,Tidak
1018,N/A,adithio bakri,5,3 bulan lalu,N/A,N/A,Tidak
1019,N/A,Imha Rumodar,5,3 bulan lalu,N/A,N/A,Tidak
1020,N/A,varell fariza,5,3 bulan lalu,N/A,N/A,Tidak
1021,N/A,only elfy,5,3 bulan lalu,N/A,N/A,Tidak
1022,N/A,Putri Agung,5,3 bulan lalu,N/A,N/A,Tidak
1023,N/A,Wildan Oktivan fauzan,5,3 bulan lalu,N/A,N/A,Tidak
1024,N/A,Saegaf Zakky,5,3 bulan lalu,N/A,N/A,Tidak
1025,N/A,Syukron Akbar,5,3 bulan lalu,N/A,N/A,Tidak
1026,N/A,Apis Zee,5,3 bulan lalu,N/A,N/A,Tidak
1027,N/A,Raihan Rizky Pratama Setiabudi,5,3 bulan lalu,Tempat Yang Bagus Untuk Dikunjungi,N/A,Tidak
1028,N/A,wahyu skate,5,3 bulan lalu,N/A,N/A,Tidak
1029,N/A,RIFQI A.Z,5,3 bulan lalu,N/A,N/A,Tidak
1030,N/A,Zaki Romadhoni,5,3 bulan lalu,N/A,N/A,Tidak
1031,N/A,Pahlevi Akbar,5,3 bulan lalu,N/A,N/A,Tidak
1032,N/A,Ajwad El Amin,5,3 bulan lalu,cakep banget tempatnya,N/A,Tidak
1033,N/A,shaka us,5,3 bulan lalu,N/A,N/A,Tidak
1034,N/A,Reno Anggoro,5,3 bulan lalu,N/A,N/A,Tidak
1035,N/A,Ananda Adrian Prasetya,5,3 bulan lalu,baguss,N/A,Tidak
1036,N/A,Muhammad Huda,5,3 bulan lalu,keran,N/A,Tidak
1037,N/A,Muh Farrel Rafsanjani,5,3 bulan lalu,N/A,N/A,Tidak
1038,N/A,Ardha Alvianza,5,3 bulan lalu,N/A,N/A,Tidak
1039,N/A,zen charel,5,3 bulan lalu,N/A,N/A,Tidak
1040,N/A,nabil,5,3 bulan lalu,tempatnya nyaman dan cocok untuk foto,N/A,Tidak
1041,N/A,arfagaming buddy,5,3 bulan lalu,"tempatnya sangat bagus dan nyaman,cocok untuk gen z,tempat foto""nya juga bagus banget",N/A,Tidak
1042,N/A,Febri Dahara,5,3 bulan lalu,"ke sini pas transit kereta, lokasinya deket stasiun dan buka 24 jam",N/A,Tidak
1043,N/A,Ch B Faskhoviarsih,5,3 bulan lalu,N/A,N/A,Tidak
1044,N/A,RUGE MA'UN CAHYANTO,4,3 bulan lalu,N/A,N/A,Tidak
1045,N/A,Ruly Windaningrum,5,3 bulan lalu,"Tempat estetik, nyaman buat ngobrol. Rekomen sekali untuk nongkrong berbanyak😍  pelayanan ramah 😍",N/A,Tidak
1046,N/A,Namaku Firda,5,3 bulan lalu,"Pelayanan ramah,tempat instagram ebell cantikk😍😍😍",N/A,Tidak
1047,N/A,Amanda Ayudia Putri,5,3 bulan lalu,N/A,N/A,Tidak
1048,N/A,09. Arzesy,5,3 bulan lalu,🤩🤩,N/A,Tidak
1049,N/A,Ana Ifmawati,5,3 bulan lalu,"Tempatnya nyaman, minuman dan makanan nya enak",N/A,Tidak
1050,N/A,12 Ervina Dyah Apriyanti,5,3 bulan lalu,"pelayanan nya ramah, tempatnya nyaman, bersih, harga terjangkau",N/A,Tidak
1051,N/A,Meiril Firda,5,3 bulan lalu,N/A,N/A,Tidak
1052,N/A,julita rahmawati,5,3 bulan lalu,N/A,N/A,Tidak
1053,N/A,Ulfa Safira,5,3 bulan lalu,N/A,N/A,Tidak
1054,N/A,Bungbung ash,5,3 bulan lalu,aesthetic bgt✨wajib kesini gengss!!💗 …,N/A,Tidak
1055,N/A,0027_Ratu Razita Fakhira,5,3 bulan lalu,"oke banget, sesuai ekspetasiiii, pelayanan cepat dan ramah.",N/A,Tidak
1056,N/A,Ferdy Qalyubi,5,3 bulan lalu,N/A,N/A,Tidak
1057,N/A,Tanti Asriza,5,3 bulan lalu,"kafe nyaman, strategis, makanan minuman enak, tempat estetikkkk pol",N/A,Tidak
1058,N/A,gilang syahrani,5,3 bulan lalu,Rekomended untuk yang lagi wisata di jogjaa,N/A,Tidak
1059,N/A,Charisty Sekar,5,3 bulan lalu,banyak spot foto seru untuk bersantai,N/A,Tidak
1060,N/A,Amelia Wahyuni,5,3 bulan lalu,cozyy abisss,N/A,Tidak
1061,N/A,Anggie Fatikasari,5,3 bulan lalu,N/A,N/A,Tidak
1062,N/A,Alvaizy Paputungan,5,3 bulan lalu,"Suasananya trendi banget, tempatnya nyaman buat nongkrong, rekomended deh",N/A,Tidak
1063,N/A,ARUNDAYA FAIZ AJHAR,5,3 bulan lalu,sangat bagus,N/A,Tidak
1064,N/A,Devi Nur Indah Sari,5,3 bulan lalu,"Tempat strategis , bagus dekat malbor 🩷🩷 …",N/A,Tidak
1065,N/A,Amanda Pitaloka,5,3 bulan lalu,Tempat nya bagus bikin nyaman,N/A,Tidak
1066,N/A,triwah yugi,5,3 bulan lalu,"Pelayanan bagus, tempatnya bersih dan rapi",N/A,Tidak
1067,N/A,Bunga Aulia,5,3 bulan lalu,Ke jogja wajib kesini,N/A,Tidak
1068,N/A,Wawa Najuwa,5,3 bulan lalu,N/A,N/A,Tidak
1069,N/A,Sakila Anggi,5,3 bulan lalu,N/A,N/A,Tidak
1070,N/A,nadya kusuma,5,3 bulan lalu,N/A,N/A,Tidak
1071,N/A,Bintang Fajar Lukulo,5,3 bulan lalu,N/A,N/A,Tidak
1072,N/A,nabil okta,5,3 bulan lalu,N/A,N/A,Tidak
1073,N/A,Ghale Ismek,5,3 bulan lalu,N/A,N/A,Tidak
1074,N/A,Sinta Wahyuni,5,3 bulan lalu,N/A,N/A,Tidak
1075,N/A,Cindy Aulia,5,3 bulan lalu,N/A,N/A,Tidak
1076,N/A,Nabila,5,3 bulan lalu,N/A,N/A,Tidak
1077,N/A,windy octa,5,3 bulan lalu,N/A,N/A,Tidak
1078,N/A,Wanda Amelya,5,3 bulan lalu,N/A,N/A,Tidak
1079,N/A,wasilatul karimah,5,3 bulan lalu,N/A,N/A,Tidak
1080,N/A,Nadya Atasyavira,5,3 bulan lalu,N/A,N/A,Tidak
1081,N/A,SITI HABIBAH KAMAL,5,3 bulan lalu,"Enakeenn tempatnya,  mantap",N/A,Tidak
1082,N/A,Anis Rahmawati Setioningrum,5,3 bulan lalu,N/A,N/A,Tidak
1083,N/A,Nova Febriani,5,3 bulan lalu,N/A,N/A,Tidak
1084,N/A,Jessie Feyshia Mandala,5,3 bulan lalu,N/A,N/A,Tidak
1085,N/A,Mahya Ramadhani,5,3 bulan lalu,N/A,N/A,Tidak
1086,N/A,Isti Qomah,5,3 bulan lalu,"Makanan dan minuman nya enak. Harga affordable, kopi nya enak. Vibes cozy bgt! Recommend 💯",N/A,Tidak
1087,N/A,Jamilah Edwar,5,3 bulan lalu,N/A,N/A,Tidak
1088,N/A,Muhammad Isra Alfayet,5,3 bulan lalu,N/A,N/A,Tidak
1089,N/A,Bayu Nurrahmad pamuji,5,3 bulan lalu,sialan brooo,N/A,Tidak
1090,N/A,Ursula ratna Pangesti,5,3 bulan lalu,"Tempatnya cozy bgt sangat nyaman untuk catch up dengan teman. Banyak spot fotonya juga, minumannya juga emmm enak nih pistachionya⭐⭐⭐⭐",N/A,Tidak
1091,N/A,Ivander bryna,5,3 bulan lalu,N/A,N/A,Tidak
1092,N/A,Asnavia Wahyu,5,3 bulan lalu,N/A,N/A,Tidak
1093,N/A,Kanaya Ananta,5,3 bulan lalu,N/A,N/A,Tidak
1094,N/A,Dolly Lighting,5,3 bulan lalu,N/A,N/A,Tidak
1095,N/A,Kalingga Nafischa,5,3 bulan lalu,N/A,N/A,Tidak
1096,N/A,Angelycha a,5,3 bulan lalu,N/A,N/A,Tidak
1097,N/A,Yunita Putri,5,3 bulan lalu,N/A,N/A,Tidak
1098,N/A,evita.,5,3 bulan lalu,"tempatnya cantik, pelayanan gercep, bersih",N/A,Tidak
1099,N/A,Veronika Novi,5,3 bulan lalu,N/A,N/A,Tidak
1100,N/A,novianurul azzahra,5,3 bulan lalu,N/A,N/A,Tidak
1101,N/A,Nia Ramadhan,5,3 bulan lalu,N/A,N/A,Tidak
1102,N/A,Niken Shelysa,5,3 bulan lalu,N/A,N/A,Tidak
1103,N/A,126_Sasa Audina,5,3 bulan lalu,N/A,N/A,Tidak
