no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
553,N/A,keyy,5,3 bulan lalu,"tempatnya lucu bangett, gelatonya enak, pelayanannya ramah, next dateng lagiii😋😋",N/A,Tidak
554,N/A,Adityo Nugroho,5,3 bulan lalu,"Direkomendasikan, buka 24 jam",N/A,Tidak
555,N/A,Immanuel Ambhara,4,3 bulan lalu,Tempatnya luas! Banyak tempat parkir. Banyak tempat duduk. Ada banyak rasa. Harganya juga terjangkau. Kami mencoba pistachio dan rujak mangga kweni. Suka!,N/A,Tidak
556,N/A,Narnia Nihel,5,3 bulan lalu,"gelatonya enaak, rasanya banyaak. pelayanannya juga ramah banget, kalo bingung milih menunya bakal dijelasin jugaa",N/A,Tidak
557,N/A,Callysta Nareswari,5,3 bulan lalu,Suka banget suasananya! Pelayannya juga ramah banget 😻,N/A,Tidak
558,N/A,Irani Sagita,5,3 bulan lalu,"Gelato nya banyak pilihan, semua enak""
Affordable price , good service, comfort area + ada photobooth juga
Thanks for the hospitality",N/A,Tidak
559,N/A,Alexandra Julyana,5,3 bulan lalu,Enakk!!,N/A,Tidak
560,N/A,Luh Putu Tiara,5,3 bulan lalu,N/A,N/A,Tidak
561,N/A,mikamiki,5,3 bulan lalu,N/A,N/A,Tidak
562,N/A,veda ariajati,5,3 bulan lalu,tempat nongkrong yang nyaman!,N/A,Tidak
563,N/A,Devi F,3,3 bulan lalu,"Utk pecinta manis pasti suka ke sini, tp saya bukan pecinta rasa manis. Yg dirasain ya manis aja. Nothing special. Tempat duduknya kayaknya gak cocok utk tempat gelato, terlalu empuk dan rentan kotor ketumpahan gelato atau minumannya, menang di estetikanya aja",N/A,Tidak
564,N/A,Cik Mon,5,3 bulan lalu,"Tempat super aesthetic. Pelayanan ramahhhh poll, gelatonya enak",N/A,Tidak
565,N/A,Haidar Rifqi,5,3 bulan lalu,tempatnya enak,N/A,Tidak
566,N/A,E.K.K.A,5,3 bulan lalu,N/A,N/A,Tidak
567,N/A,Sean D,5,3 bulan lalu,"Semuanya bagus, pelayanannya juga bagus.
Tata letaknya juga bagus. Cocok untuk Anda yang suka mengambil banyak foto atau video.",N/A,Tidak
568,N/A,Yohana Amadea,5,3 bulan lalu,"Tempatnya bagus, pelayanannya bagus, makanannya enak, 24 jam 🫶🏻🫶🏻🫶🏻",N/A,Tidak
569,N/A,N Baggaswara,5,3 bulan lalu,Saya ingin......,N/A,Tidak
570,N/A,Anindya Widha Puspita,5,3 bulan lalu,"Tempatnya bersih, gelatonya enak.
Bakal balik lagi kesini ofc",N/A,Tidak
571,N/A,Luthfia Nur Fadhila,5,3 bulan lalu,"Suasana nya enak banget cozyyy, makanannya enakk, suka",N/A,Tidak
572,N/A,Lubna Riyu Azharani,5,3 bulan lalu,nyaman bgt,N/A,Tidak
573,N/A,casandra novarinda,5,3 bulan lalu,"gelatonya enakk, staff humble bangettt",N/A,Tidak
574,N/A,Zulfa ainur,5,3 bulan lalu,"tempatnya nyaman, staff nyaaa ramah ramah, cocok buat nugas atau sekadar nongkrong santai 🤍",N/A,Tidak
575,N/A,Evita Sari,5,3 bulan lalu,N/A,N/A,Tidak
576,N/A,FKTP C akreditasi,1,3 bulan lalu,"Karyawan yg mbak A*** tdk ramah, jutek",N/A,Tidak
577,N/A,Ferdi Anggriawan,5,3 bulan lalu,"Tempat nongkrong performative male dan mbak SCBD (Setoran Condongcatur Babarsari Demangan) andalan kabupaten. Begitu masuk, anda akan disuguhi dengan rentetan playlist house music yang lebih cocok diputar di outlet Zara dibanding toko es puter. Menyediakan varian rasa dari yang paling elegan sampai yang kurang sopan. Dari rasa empon-empon, jasjus, hingga pantat duyung ancol. Sesaat setelah satu sendok teh es krim dengan motif rambut uya kuya itu mendarat di lidah saya, saya langsung merasakan kesegaran sapi perahnya. Konon, untuk mendapatkan citarasa gelato rasa bubble gum, sapi perahnya dicekoki permen karet sugus sesuai dengan consent pemda setempat. Sungguh sebuah totalitas dalam bekerja, tidak seperti...(MY LAWYER HAS ADVISED ME NOT TO CONTINUE WITH THE FULL STATEMENT).",N/A,Tidak
578,N/A,Nuriya,5,3 bulan lalu,"Es krim ada
Kopi ada
Non kopi ada
Tempatnya luas..estetik pastinya..",N/A,Tidak
579,N/A,Andolia Feristine,4,3 bulan lalu,N/A,N/A,Tidak
580,N/A,ringga,5,3 bulan lalu,N/A,N/A,Tidak
581,N/A,Indira Putri,5,3 bulan lalu,"Aesthetic, pelayanan ramah ✨",N/A,Tidak
582,N/A,Clara Dewanti,5,3 bulan lalu,"Tempatnya luas, banyak sudut estetik, pilihan gelatonya buanyaak.. nyobain yoghurt n stoberi sorbet seger enak",N/A,Tidak
583,N/A,Logia,1,3 bulan lalu,"Mahal untuk rasa yg biasa aja. Kureng, pelayanan buruk. Terlalu rame, ga ramah",N/A,Tidak
584,N/A,Andriana Dewantari,5,3 bulan lalu,"First look udah oke banget, disapa dengan baik dan welcome banget.. untuk rasa sih cenderung ke standart nothing spesial, tapi untuk service dan ambience aku kasih bintang 5 ya !!! Pertahanin ya.. semoga ada waktu bisa kesana lagi",N/A,Tidak
585,N/A,lukman arianto,5,3 bulan lalu,24 jam,N/A,Tidak
586,N/A,mayshela laila az zahra,5,3 bulan lalu,"gelatonya enak bangetttt, tempatnya juga comfy, makasih banget buat kak fakhri sama kak faisal pelayanannya best pollll🤩",N/A,Tidak
587,N/A,Rafida Tsabita,5,3 bulan lalu,"Pertama kali kesini, suasananya enak banget buat ngobrol. Gelatonya lumayan enak, pelayanannya juga oke 🤍",N/A,Tidak
588,N/A,ayuning sekar,5,3 bulan lalu,"tempatnya bagus buat foto2, ada photobooth nya, kopi sama eskrimnya enakk^^",N/A,Tidak
589,N/A,Novia Enteria Wijayanti,5,3 bulan lalu,N/A,N/A,Tidak
590,N/A,naura amanda,5,3 bulan lalu,tempat nya estetik minumannya enak,N/A,Tidak
591,N/A,kanayaa auliaa,5,3 bulan lalu,"DEMIII APAPUNNN KALIANN HARUSS COBAINN MATCHA-LATTONYA DI MICHAEL KREME, JUJUR ENAK BANGETTT.
tempatnya jugaa nyamann bangett, dan banyak spot buat foto🤩🤩✨",N/A,Tidak
592,N/A,Lefika ananda Nilam,5,3 bulan lalu,"pertamaa kali kesini, suka banget... tempatnya rekomend, menunyaa enakk ^_^
puass banget sama pelayanan disinii!!!
cocokk buat foto foto cantikk",N/A,Tidak
593,N/A,28_ShafanaSatwika,5,3 bulan lalu,"sangat worth it, and bagus untuk foto foto",N/A,Tidak
594,N/A,Desvi Erinda,5,3 bulan lalu,"mantap, cocok untuk mengajak ponakan kesini",N/A,Tidak
595,N/A,faiza n,5,3 bulan lalu,"worth it banget, tmptnya juga baguusssssss. love it!!!",N/A,Tidak
596,N/A,04_Anugerah Rahmad,5,3 bulan lalu,N/A,N/A,Tidak
597,N/A,Sekar Vinda Khairunnisa,5,3 bulan lalu,N/A,N/A,Tidak
598,N/A,18 Ilham Reza,5,3 bulan lalu,N/A,N/A,Tidak
599,N/A,Rayi Legitasari,5,3 bulan lalu,"Bagus! tempatnya, dan suasananya",N/A,Tidak
600,N/A,yoshaikuzo h,5,3 bulan lalu,"pilihan rasa gelatonya banyak
nice place and vibes",N/A,Tidak
601,N/A,riehanaa,5,3 bulan lalu,"tempatnya enak buat santai, ga berisik, dan luas. pelayanannya oke bgt dan pada ramah” semua",N/A,Tidak
602,N/A,Hana Tsabita,5,3 bulan lalu,gelatonya enak bangettt & pelayanannya ramah sekalii 👍🏻,N/A,Tidak
603,N/A,Rina Rivai,5,3 bulan lalu,N/A,N/A,Tidak
604,N/A,Firdhaputri,5,3 bulan lalu,"love it !! ice cream nya enak bgtt, lumer, lembut.
pilihan rasanya buanyakkk pollll dijamin bingung pengen cobain semua 😋🍨
tempatnya unikk, tiap sudutnya menarik. ide siapa sih ini? yaaa siapa lagi kalo bukan c28, udah gausah di ragukan lagi.
disini kids friendly ya, karna ada ruangan khusus bagi yang mau merokok. jadi yang bawa anak kecil mau di indoor atau outdoor tetep aman dari asapnya.
pelayanan good bangett. pertahankan ya 🤩",N/A,Tidak
605,N/A,Maya Anggraeni,5,3 bulan lalu,"cozy place bgt, akses ke tkp sangat mudah parkiran jg luas bgt, ada satpamnya jg jd aman. Banyak konsep interiornya tiap sudut jd bingung pilih mana krn lucu2. makanannya menurut aku msh sedikit krg bervariasi, minuman jg tp di sini kayanya lbh menekankan perkopian & pergelatoan krn lbh byk menu itu. nyobain minuman yg based nya coconut water seger & suka bgt. staffnya jg ramah2 semua.",N/A,Tidak
606,N/A,Inggit Maharani,5,3 bulan lalu,"Harganya lumayan tapi worth it.. varian rasanya banyak, ada kopi dan pastry enak.",N/A,Tidak
607,N/A,Aulia Purnama Ramadhan,5,3 bulan lalu,"Tempatnya aesthetic bangeeett!!
kakak server & karyawan2 pada ramah juga.
suka banget sama strawberry cheese cake manis asem seger milky😍
ada lotus biscoff juga buat naikin mood creamy milkynya dapet banget
harus banget ajak temen2 kalcermu kesini
sangat amat rekomen dan buka 24 jam wkwk",N/A,Tidak
608,N/A,Wahida Fitria Fatmasari,5,3 bulan lalu,Es krimnyaa enakkk😋,N/A,Tidak
609,N/A,Farida Tika,5,3 bulan lalu,"pilihan rasanya cukup banyak ya, banyak juga yg rasa basicnya. parkirnya mudah. tempatnya enak buat ngechill lama2",N/A,Tidak
610,N/A,Danis Irviana,5,3 bulan lalu,"Gelatonya creamy, yummy, pelayanan ramah.
Di kasih fasilitas gambar juga. Ramah anak👍",N/A,Tidak
611,N/A,Dila Septiana Nur Hasanah,5,3 bulan lalu,"Act service banget pelayannya, ramah banget. Gelatonya enaqqqaa favorit🥰🥰😍😍",N/A,Tidak
612,N/A,mustofa rama,5,3 bulan lalu,N/A,N/A,Tidak
613,N/A,Amalia Nurul Farini,5,3 bulan lalu,"semua pegawainya friendly dan helpfull, saya bawa 2 todler benar benar nyaman nongkrong disini. Pilihan gelato banyak dan makan beratnya enak",N/A,Tidak
614,N/A,Shidik Purnama,5,3 bulan lalu,Tempat nya bagus,N/A,Tidak
615,N/A,Andrean Joe,5,3 bulan lalu,"Es krim memiliki banyak rasa, rasanya seimbang dan tidak terlalu manis.",N/A,Tidak
616,N/A,Amandha Bayu,5,3 bulan lalu,"Best gelato in town, parkirnya luas bgt buat mobil, tempat cozy bersih aesthetic bgt🫰🏻pelyanannya best ramah🫰🏻",N/A,Tidak
617,N/A,Adi Firdaus Pratama Husada,5,3 bulan lalu,N/A,N/A,Tidak
618,N/A,Hkmh Vlntya,5,3 bulan lalu,N/A,N/A,Tidak
619,N/A,Yuda Karingga,3,3 bulan lalu,"Tempatnya Luas,tapi rada kaku ya,parkir juga lumayan luas.",N/A,Tidak
620,N/A,Zabrina Nau'fal Dhea Radeva,5,3 bulan lalu,N/A,N/A,Tidak
621,N/A,Benn Zan9er,3,3 bulan lalu,"Ini adalah kedai es krim baru di kota yang terletak di daerah yang tenang dan ramai di akhir pekan atau bahkan di malam hari pada hari-hari biasa.
Menawarkan banyak rasa yang bisa Anda pilih.
Namun, jika dibandingkan dengan gerai gelato lain, porsi es krim mereka agak lebih kecil.
Secara keseluruhan, tempat ini enak dan suasananya juga cukup santai.",N/A,Tidak
622,N/A,Elita Pricilia,4,3 bulan lalu,Rasa oke harga oke tapi scoop ny terlalu kecil -.-,N/A,Tidak
623,N/A,KasihHarkheela Nastiti,5,3 bulan lalu,"tempatnya nyaman bgt dann sejukkk,es cream juga enakkkk bangettt disiniii😘pelayanan nya juga ramahhh",N/A,Tidak
624,N/A,Varadela Yulitasari,5,3 bulan lalu,"Tempat nya nyaman buat nonkrong, buka 24 jam lagi pokoknya rekomendasi banget kesini",N/A,Tidak
625,N/A,VAYA ZABRINA AZAHRA,5,3 bulan lalu,enak dan tempatnya bagus banget buat spot foto foto,N/A,Tidak
626,N/A,tita siregar,5,3 bulan lalu,"spot fotonyaa banyakk bgtt, pelayanan nya juga okeee😍😍😍",N/A,Tidak
627,N/A,Berliana Eka,5,3 bulan lalu,"Tempat nya lucuu, hari ini cobain gelato nya dan enak bgt gak terlalu manis. Semua spot yang ada di dalam cafe nya bagus🫶🏻",N/A,Tidak
628,N/A,Pricilia Aurel,5,3 bulan lalu,"Cozy parah, aestheticable, cocok banget buat fotofoto, gelatonyaa enakk <3",N/A,Tidak
629,N/A,Juliana Devina,5,3 bulan lalu,"Kedua kalinya ke sini buat cobain gelatonya. Enak banget sih menurutku, untuk tastenya pass nggak ada yg overly sweet or something like that.

The ambience is also top tier. Oh buat yg suka foto foto, di sini juga ada photoboothnya.
Will definitely come back to try their new flavors!",N/A,Tidak
630,N/A,Imadu Nafsi Alian,5,3 bulan lalu,"Varian gelatonya banyak banget, pengalamannya juga bagus banget",N/A,Tidak
631,N/A,Dicka Ismaji,5,3 bulan lalu,"Tempat bagus, estetik, pelayanan ramah",N/A,Tidak
632,N/A,Rifqi Ali Zaki,5,3 bulan lalu,"Tempatnya kalcer banget, pilihan rasanya banyaaaaaak banget 😍 …",N/A,Tidak
633,N/A,sherly arista,5,3 bulan lalu,"pelayanan nya oke bangettt,, makanan dan gelatonya mantapsss ,, syukakkk poll😍😍😍",N/A,Tidak
634,N/A,Rafi Saputra,5,3 bulan lalu,N/A,N/A,Tidak
635,N/A,Nisa Kharan nisa,5,3 bulan lalu,N/A,N/A,Tidak
636,N/A,Mr. Erwin Rommel,5,3 bulan lalu,"Menu sajian Gelato sangat lengkap dengan berbagai pikihan rasa yang menarik, tempatnya juga luas dan bersih.",N/A,Tidak
637,N/A,bernadeta b,5,Diedit 3 bulan lalu,"Gelatonya enak, tempatnya sangat” proper & gak boring, kakak kakaknya ramah, tempat bersih, toilet bersih, bestt",N/A,Tidak
638,N/A,Andini Kusumadewi,5,3 bulan lalu,tempatnya seruu icecream nya enakk,N/A,Tidak
639,N/A,Alzira Kayla,5,3 bulan lalu,N/A,N/A,Tidak
640,N/A,Gafara Nanda,5,3 bulan lalu,tempatnya cozy enak juga,N/A,Tidak
641,N/A,agnes 09,5,3 bulan lalu,tempat nya estetik dan pelayanan nya bagus dan ada photobox nya jugaa,N/A,Tidak
642,N/A,Putri Manurung SHTI,5,3 bulan lalu,Suka bangett tempatnyaa. Pengen balikkk lagiii. KECE BROWWW,N/A,Tidak
643,N/A,"Iin Andriani S.Kep.,Ns",5,3 bulan lalu,"Suasana yang nyaman , bagus pelayanan nya kak andi ramah good job",N/A,Tidak
644,N/A,Yovanisa Raina Marcella Justin,5,3 bulan lalu,"Tempatnya cozy bangettt! Gelatonya juga enak creamy, love it!",N/A,Tidak
645,N/A,atta muncar,5,3 bulan lalu,Enakk,N/A,Tidak
646,N/A,Ajeng Armita Putri,5,3 bulan lalu,Gelatoooo yg mantap...tempat jg nyaman,N/A,Tidak
647,N/A,Yovaninda Regina C J,5,3 bulan lalu,"rasa eskrimnya bervariasi banget. servisnya pun perfect banget, selalu menyambut tamu dengan sangat ramah!!!!",N/A,Tidak
648,N/A,E. Atina,5,Diedit 3 bulan lalu,"pengalaman yang bagus, gelato terbaik dan suasana yang tepat untuk menghabiskan waktu Anda 🫶✨",N/A,Tidak
649,N/A,Muhamad Aldi Pradana,5,3 bulan lalu,"Enak tempatnya cozy, buat rasa eskrimnya harga kaki lima rasa bintang lima",N/A,Tidak
650,N/A,Rio Andrian,5,3 bulan lalu,gelatonya enakk tempatnya nyaman banget sangat rekomendedd..,N/A,Tidak
651,N/A,Deasheva,5,3 bulan lalu,N/A,N/A,Tidak
652,N/A,valienzkie nayshilla,5,3 bulan lalu,N/A,N/A,Tidak
653,N/A,PIAGET_Nurul bae,5,3 bulan lalu,N/A,N/A,Tidak
654,N/A,PIAGET_ Ahmad Hadid wiharjo,5,3 bulan lalu,asli nyaman banget,N/A,Tidak
655,N/A,tazkia shafwa k,5,3 bulan lalu,N/A,N/A,Tidak
656,N/A,Salwa za,4,3 bulan lalu,"ada photobox nya, tempat nya nyaman banget ada banyak cermin buat yg suka foto foto, gelato nya juga worth it",N/A,Tidak
657,N/A,Piaget_Raida Nadiyya Malikha,5,3 bulan lalu,N/A,N/A,Tidak
658,N/A,Ricki Dwi Erlangga,5,3 bulan lalu,N/A,N/A,Tidak
659,N/A,Pink Keke,5,3 bulan lalu,"Tempat keren dan luas
Luas parkir
Staff ramah
Variasi gelato banyak
Banyak spot foto
Interior top sekali
Gelato enak",N/A,Tidak
660,N/A,Listy Yuan,5,3 bulan lalu,"Selain gelato, Michael Kreme juga menawarkan pengalaman yang menyenangkan di gerainya. Desain interior yang modern, bersih, dan estetik menciptakan suasana yang nyaman untuk menikmati hidangan. Para stafnya juga ramah dan berpengetahuan luas tentang produk yang mereka jual, sehingga mereka dapat membantu Anda memilih rasa yang paling sesuai dengan selera.",N/A,Tidak
661,N/A,Bayu Azhar,5,3 bulan lalu,Pelayanan nyaa terthebest,N/A,Tidak
662,N/A,Jayyid Jidan,5,3 bulan lalu,Pelayanannya baik untuk kak Nora dan kak Fakhri,N/A,Tidak
663,N/A,SISKA IMELIA,5,3 bulan lalu,N/A,N/A,Tidak
664,N/A,faisa saqinah,5,3 bulan lalu,SERU SEKALI MENGGAMBARRR,N/A,Tidak
665,N/A,Sita Lutfianisa,5,3 bulan lalu,ramah pollll wkwk terenak dijogjaaa!!,N/A,Tidak
666,N/A,Lubna arifah,5,3 bulan lalu,N/A,N/A,Tidak
667,N/A,aqila nur,5,3 bulan lalu,"enak banget gelato nyaa
pelayanan dengan kak nora dan yordan juga topp",N/A,Tidak
668,N/A,Dwi Fa Maharani,5,3 bulan lalu,nyaman dan menyenangkan,N/A,Tidak
669,N/A,Azzahraac,5,3 bulan lalu,"tempatnya oke banget 24 jam, rekomen buat nongki malem",N/A,Tidak
670,N/A,ghefira rahmah,5,3 bulan lalu,N/A,N/A,Tidak
671,N/A,Ihsan Arrosyid,5,3 bulan lalu,Nyaman,N/A,Tidak
672,N/A,Jayyid Jidan,5,3 bulan lalu,gacorrr,N/A,Tidak
673,N/A,Andrian Perdana,5,3 bulan lalu,N/A,N/A,Tidak
674,N/A,rafi dwi pamungkas,1,3 bulan lalu,N/A,N/A,Tidak
675,N/A,Falli Al Farisi,5,3 bulan lalu,Service nya oke menunya banyak varian dan enakkk,N/A,Tidak
676,N/A,Adnan Mahardika,5,3 bulan lalu,"Tempat yang bagus, pelayanan yang bagus, makanan yang enak",N/A,Tidak
677,N/A,Atrasina Aulia Rahmadani,5,3 bulan lalu,"makanannya enak, pelayanannya juga gercep, tempatnya juga pewe",N/A,Tidak
678,N/A,Alief Yahya Maulana,5,3 bulan lalu,"Kedai gelato & kopi yang luas dan nyaman di Palagan. Interiornya modern dan estetis, cocok untuk bersantai atau bekerja. Gelatonya creamy dengan cita rasa lokal yang unik, harganya mulai sekitar 25 ribu. Menu kopinya juga enak (suka banget sama Latte-nya!). Buka 24 jam, area parkirnya luas, dan ramah anak. Wajib dikunjungi saat ke Jogja.",N/A,Tidak
679,N/A,Rafi Naufal Prabowo,5,3 bulan lalu,N/A,N/A,Tidak
680,N/A,sea,5,3 bulan lalu,N/A,N/A,Tidak
681,N/A,Naufal Daffa',5,3 bulan lalu,N/A,N/A,Tidak
682,N/A,shabrin aulia,5,3 bulan lalu,Signature ice creamnya enakk bangett. Must try pistachionyaa :)),N/A,Tidak
683,N/A,Auliana Ratri,5,3 bulan lalu,Tempat enak utk hangout,N/A,Tidak
684,N/A,Jessica Darmawan,5,3 bulan lalu,N/A,N/A,Tidak
685,N/A,Refdy Farhan,4,3 bulan lalu,N/A,N/A,Tidak
686,N/A,ade safrian,5,3 bulan lalu,N/A,N/A,Tidak
687,N/A,Risna Putri,5,3 bulan lalu,N/A,N/A,Tidak
688,N/A,Anisa Dea,5,3 bulan lalu,N/A,N/A,Tidak
689,N/A,Farell Revandraa,5,3 bulan lalu,N/A,N/A,Tidak
690,N/A,Wulandari,4,3 bulan lalu,N/A,N/A,Tidak
691,N/A,Alky Ryantino,5,3 bulan lalu,Pengalaman yang sangat bagus 🧡,N/A,Tidak
692,N/A,lala kylie,5,3 bulan lalu,N/A,N/A,Tidak
693,N/A,Anastasia Sasongko,5,3 bulan lalu,"Gelato terbaik di kota sejauh ini
Aku jarang banget suka gelato tapi yang ini favoritku ❤️",N/A,Tidak
694,N/A,Anisa Kencana,5,3 bulan lalu,N/A,N/A,Tidak
695,N/A,Michael Christ Jerico,5,3 bulan lalu,"vibes nya enak, es krim nya enak banget, kakak-kakaknya jugaa baikk semuaa",N/A,Tidak
696,N/A,Gregoria Estri,5,3 bulan lalu,lotus biscoffnya fav bgt!,N/A,Tidak
697,N/A,Zahra Ayla,5,3 bulan lalu,N/A,N/A,Tidak
698,N/A,Meilymeitisa Pantow,5,3 bulan lalu,Gelato yg rasa ferero nya enak banget btw. Hahahhahah,N/A,Tidak
699,N/A,Vincensia Elisaeka,5,3 bulan lalu,N/A,N/A,Tidak
700,N/A,Olivia Ramayanti,5,3 bulan lalu,"kak Yordan cute banget, ramahhh puoll😍😍😍",N/A,Tidak
701,N/A,Yosephine Winanti,5,3 bulan lalu,Kak Yordan ramah + cute banget 🤗👉👈,N/A,Tidak
702,N/A,Ossie Hadian,5,3 bulan lalu,N/A,N/A,Tidak
703,N/A,Keanu Tristan,5,3 bulan lalu,"Tempat luas, nyaman, adem, banyak pilihan rasa. Ada menu kopi dan pastry juga. Parkiran luas, pelayanan baik dan selalu ramah serta informatif. Bagi anak muda yang suka photobox, mereka menyediakan dua booth untuk dipakai. Buka 24 jam.",N/A,Tidak
704,N/A,Virna AR,5,3 bulan lalu,Gelato yang enak dan tempat nongkrong yang nyaman,N/A,Tidak
705,N/A,Adelia Tiara,5,Diedit 3 bulan lalu,N/A,N/A,Tidak
706,N/A,Riko Dadiarta,5,3 bulan lalu,"Tempatnya lucu, es krimnya enak, waiters-nya ramah terutama mbak Valen. Josss",N/A,Tidak
707,N/A,Richard Sutanto,5,3 bulan lalu,Gelatonya enak banget dan tempatnya nyaman banget. Gelato terenak yang pernah saya coba.,N/A,Tidak
708,N/A,Revy Gayuh Pambudi Luhur,5,3 bulan lalu,Gelato nya enak,N/A,Tidak
709,N/A,Ola Luvy,5,3 bulan lalu,"tempat gelato recommended karena gelatonya bermacam-macam, tempatnya pw, estetik pooll💃🏻",N/A,Tidak
710,N/A,Qui,5,3 bulan lalu,"Tempatnya nyaman, minuman dan gelato enakk, photoboxnya baguss😍🔥",N/A,Tidak
711,N/A,ferlita r,5,3 bulan lalu,servicenya baguss bangettt,N/A,Tidak
712,N/A,Amelia Dinda,5,3 bulan lalu,"tempatnya nyaman bangettt, pelayanan ramah bangett😍",N/A,Tidak
713,N/A,Septi nur anggraini,5,3 bulan lalu,N/A,N/A,Tidak
714,N/A,Rahma Fidela Noviyani,5,3 bulan lalu,Nyaman pol buat ngechill ❤️,N/A,Tidak
715,N/A,tristin gumanti,5,3 bulan lalu,Tempatnya nyaman dan besar,N/A,Tidak
716,N/A,amalina rozanah,5,3 bulan lalu,Nyamann Asyik buat ngobrol,N/A,Tidak
717,N/A,Intan Okta,5,3 bulan lalu,N/A,N/A,Tidak
718,N/A,Windi Sulastrika,5,3 bulan lalu,N/A,N/A,Tidak
719,N/A,Naila Anzani,5,4 bulan lalu,"Pelayanan dan gelatonya bagus, tempat yang sempurna untuk bersantai dan nongkrong bersama teman",N/A,Tidak
720,N/A,Kara,4,4 bulan lalu,nyaman tempatnya bagus juga photogenic,N/A,Tidak
721,N/A,Rizqy Utomo,4,4 bulan lalu,"Saya memberi nilai 5 untuk tempat ini.
Tapi karena mereka meminta saya memberikan ulasan, maka saya beri nilai 4.",N/A,Tidak
722,N/A,arfian syahreza,5,4 bulan lalu,"Gelato nya enak ga terlalu manis,,
Tempatnya juga enak bgt buat nongki bareng temen atau keluarga ..
Keseluruhan OK seh ..",N/A,Tidak
723,N/A,Arka Rizal Maulana,5,4 bulan lalu,Biasanya g suka gelato karna manisnya kebangetan.. tp dsini manisnya pas.. suka..♡,N/A,Tidak
724,N/A,Meyrabel Jogja,5,4 bulan lalu,"Tempatnya cozy, makanan dan minumannya enak, gelatonya juga enak banyak varian nya👍🏻",N/A,Tidak
725,N/A,yusrina dyah,5,4 bulan lalu,"Sorbet buahnya seger sekaliiii 🍦
Tempatnya nyaman",N/A,Tidak
726,N/A,Bariroh Hasan,5,4 bulan lalu,Tempat nyaman dan es krimnya enak,N/A,Tidak
727,N/A,Nur Akhda Sabila,5,4 bulan lalu,Banyak varian rasa dengan tempat nyaman.,N/A,Tidak
728,N/A,Nadilla Sarah,5,4 bulan lalu,"Ingin tahu tempat ini lebih cepat, top banget dari menu sampai pelayanannya ✨",N/A,Tidak
729,N/A,Sheila Hanifara (themedbay),5,4 bulan lalu,N/A,N/A,Tidak
730,N/A,Rointan Parhusip,5,4 bulan lalu,tempatnya kerenn bgt!! cozy bgt byk spot yg unik. recomend bgt!!,N/A,Tidak
731,N/A,Maulida R,5,4 bulan lalu,"suasana, makanan, dan kopi yang bagus 💗",N/A,Tidak
732,N/A,Sherly Diah Ayu Permata Sari,5,4 bulan lalu,"mantapppp kaliii kopinya enak jg, vibesnya nyaman",N/A,Tidak
733,N/A,Liu nanda,5,4 bulan lalu,"Tempatnya enak dan nyaman, gelatonya enak dan minumannya juga enak👍🏻 …",N/A,Tidak
734,N/A,52. Muhammad Ihsan Fiqri Haykal,5,4 bulan lalu,N/A,N/A,Tidak
735,N/A,Dinka Hernindita,5,4 bulan lalu,"Tempatnya bagus, suasananya bagus, makanannya juga enak 🤍",N/A,Tidak
736,N/A,Clavia Ayodya,5,4 bulan lalu,gelato nyaa enakkk,N/A,Tidak
737,N/A,Fisca Andina,5,4 bulan lalu,N/A,N/A,Tidak
738,N/A,Jota Maharani,5,4 bulan lalu,N/A,N/A,Tidak
739,N/A,avev surya,5,4 bulan lalu,N/A,N/A,Tidak
740,N/A,Alief Iriana,5,4 bulan lalu,N/A,N/A,Tidak
741,N/A,Imroatul Hanifah,5,4 bulan lalu,"Bagus bagus, suasananya bagus",N/A,Tidak
742,N/A,Nadia,5,4 bulan lalu,"Suasana dan tempatnya mantap banget, wajib cobain kesini!!",N/A,Tidak
743,N/A,Diva Calista,5,4 bulan lalu,N/A,N/A,Tidak
744,N/A,chatarina amelia,5,4 bulan lalu,"gelatonya enak, banyak rasa, tempat dan pelayanannya bagus",N/A,Tidak
745,N/A,Nabila Lutfika Sari,5,4 bulan lalu,"Super cozy tempatnyaaa buat santai, gelatonya oke banget juga, highky recommend deh",N/A,Tidak
